Exemplar_Size,Task 2,Task 3,Task 4,Method
All Exemplars,0.7930174563591021,0.0,0.0,FeTrIL
All Exemplars,0.7336658354114713,0.0,0.0,FeTrIL
All Exemplars,0.7369294605809129,0.14377104377104374,0.0,FeTrIL
All Exemplars,0.8653721682847897,0.0,0.0,FeTrIL
All Exemplars,0.7399361022364218,0.0,0.0,FeTrIL
All Exemplars,0.7471794871794872,0.0,0.0,FeTrIL
All Exemplars,0.6975155279503106,0.005048543689320379,0.0,FeTrIL
All Exemplars,0.5762208067940551,0.0,0.09579617834394905,FeTrIL
All Exemplars,0.7633074935400517,0.0,0.0,FeTrIL
All Exemplars,0.7316455696202533,0.0,0.0,FeTrIL
All Exemplars,0.8591029023746704,0.0,0.0,FeTrIL
All Exemplars,0.8056768558951966,0.24000000000000005,0.0,FeTrIL
All Exemplars,0.6807692307692308,0.28775510204081634,0.0,FeTrIL
All Exemplars,0.6496350364963503,0.1829867674858222,0.0,FeTrIL
All Exemplars,0.576657824933687,0.0,0.0,FeTrIL
All Exemplars,0.7186858316221766,0.19461279461279457,0.0,FeTrIL
All Exemplars,0.7385281385281386,0.23531468531468525,0.0,FeTrIL
All Exemplars,0.5982300884955751,0.0,0.123312101910828,FeTrIL
All Exemplars,0.8097087378640777,0.0,0.0,FeTrIL
All Exemplars,0.4617577197149644,0.05436241610738254,0.0,FeTrIL
All Exemplars,0.8863905325443786,0.0048417132216014794,0.0,FeTrIL
All Exemplars,0.7595687331536388,0.03298245614035088,0.0,FeTrIL
All Exemplars,0.8541772151898733,0.03228995057660626,0.0,FeTrIL
All Exemplars,0.7398907103825136,0.0,0.0,FeTrIL
All Exemplars,0.6258899676375405,0.0,0.0,FeTrIL
All Exemplars,0.6391509433962265,0.06811352253756257,0.0,FeTrIL
All Exemplars,0.753804347826087,0.0,0.0,FeTrIL
All Exemplars,0.7261538461538464,0.03175675675675674,0.0,FeTrIL
All Exemplars,0.7395348837209302,0.36174698795180726,0.0,FeTrIL
All Exemplars,0.607514450867052,0.0,0.0,FeTrIL
All Exemplars,0.541645885286783,0.43525535420098843,0.2795454545454545,DDGR
All Exemplars,0.5296758104738155,0.3561461794019934,0.2750356633380885,DDGR
All Exemplars,0.34315352697095436,0.368013468013468,0.21591895803183786,DDGR
All Exemplars,0.2802588996763754,0.36748582230623816,0.12547169811320752,DDGR
All Exemplars,0.5099041533546326,0.3540489642184557,0.14213836477987418,DDGR
All Exemplars,0.48871794871794866,0.3915824915824916,0.2311874105865522,DDGR
All Exemplars,0.47577639751552797,0.3945631067961165,0.23018867924528297,DDGR
All Exemplars,0.3630573248407643,0.29609261939218523,0.2817834394904458,DDGR
All Exemplars,0.5033591731266149,0.4079338842975206,0.240343347639485,DDGR
All Exemplars,0.529620253164557,0.5015025041736226,0.2357864357864358,DDGR
All Exemplars,0.12189973614775722,0.26413793103448274,0.16395864106351546,DDGR
All Exemplars,0.3109170305676856,0.24912280701754383,0.2230428360413589,DDGR
All Exemplars,0.40854700854700854,0.28979591836734686,0.23977110157367668,DDGR
All Exemplars,0.3255474452554744,0.2676748582230623,0.28113207547169805,DDGR
All Exemplars,0.3400530503978779,0.27297297297297296,0.22460658082975682,DDGR
All Exemplars,0.41683778234086244,0.26969696969696966,0.23907380607814757,DDGR
All Exemplars,0.3939393939393939,0.3188811188811188,0.2912850812407681,DDGR
All Exemplars,0.3433628318584071,0.3087349397590361,0.2565605095541401,DDGR
All Exemplars,0.40064724919093847,0.3638733705772812,0.0940251572327044,DDGR
All Exemplars,0.3149643705463182,0.32986577181208054,0.27674750356633376,DDGR
All Exemplars,0.6662721893491124,0.3437616387337057,0.3047210300429184,DDGR
All Exemplars,0.45606469002695427,0.4905263157894736,0.376957163958641,DDGR
All Exemplars,0.3660759493670886,0.3710049423393739,0.29671897289586296,DDGR
All Exemplars,0.3513661202185792,0.2922558922558922,0.2151645207439199,DDGR
All Exemplars,0.341747572815534,0.40297951582867786,0.20911949685534587,DDGR
All Exemplars,0.5023584905660378,0.38096828046744574,0.28977272727272724,DDGR
All Exemplars,0.4342391304347826,0.34597315436241616,0.27047075606276744,DDGR
All Exemplars,0.36615384615384616,0.39729729729729735,0.1988555078683834,DDGR
All Exemplars,0.34545454545454546,0.3033132530120482,0.24106351550960117,DDGR
All Exemplars,0.48439306358381506,0.29302325581395344,0.33808844507845937,DDGR
All Exemplars,0.4239401496259352,0.2925864909390445,0.1610795454545454,VAE_BBox
All Exemplars,0.5605985037406482,0.23554817275747503,0.19600570613409413,VAE_BBox
All Exemplars,0.5896265560165975,0.4505050505050505,0.22112879884225753,VAE_BBox
All Exemplars,0.4349514563106796,0.45066162570888463,0.3069182389937106,VAE_BBox
All Exemplars,0.863258785942492,0.5943502824858757,0.49559748427672956,VAE_BBox
All Exemplars,0.6194871794871795,0.5188552188552189,0.32904148783977105,VAE_BBox
All Exemplars,0.34658385093167704,0.3409708737864078,0.1393081761006289,VAE_BBox
All Exemplars,0.5265392781316348,0.3701881331403763,0.28560509554140123,VAE_BBox
