Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.4690441991947432,0.18551759976312399
All Exemplars,DDGR,0.9416084183759508,0.989412221765163
All Exemplars,VAE_BBox,0.9602379635640473,0.9832607205241477
All Exemplars,VAE_Filter,0.967270683923471,0.9839569012970547
All Exemplars,VAE_GMM,0.9697020520426933,0.9870144887791947
