Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.7124505219054026,0.2464054422462104
All Exemplars,DDGR,0.21629470520680566,0.17472549899632892
All Exemplars,VAE_BBox,0.6252768208129211,0.42303621994555474
All Exemplars,VAE_Filter,0.6272551119325628,0.4350145927217411
All Exemplars,VAE_GMM,0.7161776499661239,0.5117376780102734
