Exemplar_Size,Task 2,Method
All Exemplars,0.2507462686567164,FeTrIL
All Exemplars,0.39578947368421047,FeTrIL
All Exemplars,0.20810810810810806,FeTrIL
All Exemplars,0.36,FeTrIL
All Exemplars,0.275,FeTrIL
All Exemplars,0.6567164179104478,FeTrIL
All Exemplars,0.35,FeTrIL
All Exemplars,0.2857142857142857,FeTrIL
All Exemplars,0.23181818181818178,FeTrIL
All Exemplars,0.30149253731343284,FeTrIL
All Exemplars,0.30857142857142855,FeTrIL
All Exemplars,0.2244897959183673,FeTrIL
All Exemplars,0.44631578947368417,FeTrIL
All Exemplars,0.29777777777777775,FeTrIL
All Exemplars,0.44179104477611936,FeTrIL
All Exemplars,0.24477611940298502,FeTrIL
All Exemplars,0.3116883116883117,FeTrIL
All Exemplars,0.27272727272727265,FeTrIL
All Exemplars,0.3363636363636363,FeTrIL
All Exemplars,0.18356164383561643,FeTrIL
All Exemplars,0.3333333333333333,FeTrIL
All Exemplars,0.29387755102040813,FeTrIL
All Exemplars,0.29263157894736846,FeTrIL
All Exemplars,0.5402985074626866,FeTrIL
All Exemplars,0.4666666666666667,FeTrIL
All Exemplars,0.6212121212121212,FeTrIL
All Exemplars,0.18378378378378374,FeTrIL
All Exemplars,0.31940298507462683,FeTrIL
All Exemplars,0.4025974025974025,FeTrIL
All Exemplars,0.48,FeTrIL
All Exemplars,0.9970149253731343,DDGR
All Exemplars,0.9936842105263158,DDGR
All Exemplars,0.9756756756756756,DDGR
All Exemplars,0.9777777777777776,DDGR
All Exemplars,0.975,DDGR
All Exemplars,1.0,DDGR
All Exemplars,0.9833333333333332,DDGR
All Exemplars,0.9971428571428571,DDGR
All Exemplars,0.6431818181818183,DDGR
All Exemplars,0.9970149253731343,DDGR
All Exemplars,0.9971428571428571,DDGR
All Exemplars,0.9673469387755101,DDGR
All Exemplars,0.9978947368421054,DDGR
All Exemplars,0.9822222222222221,DDGR
All Exemplars,1.0,DDGR
All Exemplars,0.991044776119403,DDGR
All Exemplars,0.9636363636363636,DDGR
All Exemplars,0.961038961038961,DDGR
All Exemplars,0.9878787878787877,DDGR
All Exemplars,0.9890410958904109,DDGR
All Exemplars,0.9878787878787877,DDGR
All Exemplars,0.9714285714285715,DDGR
All Exemplars,0.9978947368421054,DDGR
All Exemplars,1.0,DDGR
All Exemplars,0.9848484848484848,DDGR
All Exemplars,0.9909090909090909,DDGR
All Exemplars,0.9702702702702704,DDGR
All Exemplars,1.0,DDGR
All Exemplars,0.9246753246753248,DDGR
