Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Task 6,Method
All Exemplars,0.8360824742268042,0.6488262910798122,0.5734939759036145,0.365034965034965,0.14622356495468275,0.1289473684210526,FeTrIL
All Exemplars,0.8287356321839081,0.5315068493150685,0.4454901960784313,0.20273972602739723,0.1436950146627566,0.11842105263157891,FeTrIL
All Exemplars,0.907,0.7690376569037657,0.45517241379310347,0.23365695792880253,0.1271186440677966,0.1184210526315789,FeTrIL
All Exemplars,0.8566473988439306,0.5747747747747748,0.5364341085271318,0.14237288135593218,0.1323529411764706,0.11315789473684205,FeTrIL
All Exemplars,0.884375,0.6464135021097046,0.615625,0.16450511945392482,0.1148036253776435,0.11736842105263154,FeTrIL
All Exemplars,0.886734693877551,0.661802575107296,0.5915057915057915,0.34736842105263155,0.1162790697674418,0.09894736842105259,FeTrIL
All Exemplars,0.9222857142857143,0.6691588785046729,0.5237735849056604,0.14914089347079035,0.1441176470588235,0.11947368421052626,FeTrIL
All Exemplars,0.8336842105263159,0.40680851063829787,0.2519685039370078,0.3003300330033003,0.32999999999999996,0.27421052631578946,DDGR
All Exemplars,0.9323232323232322,0.4753036437246963,0.43745583038869257,0.24238410596026486,0.27117647058823524,0.23052631578947363,DDGR
All Exemplars,0.8911392405063291,0.5289340101522841,0.40650406504065045,0.2529209621993127,0.31988304093567244,0.23368421052631577,DDGR
All Exemplars,0.88125,0.41265822784810136,0.2125,0.2566552901023891,0.3333333333333333,0.3363157894736842,DDGR
All Exemplars,0.8729064039408868,0.5032258064516129,0.4091228070175438,0.3171339563862928,0.28144044321329637,0.21684210526315786,DDGR
All Exemplars,0.8640000000000001,0.4739336492890994,0.3967741935483871,0.3601398601398601,0.34199395770392743,0.18421052631578944,DDGR
All Exemplars,0.9245714285714286,0.6167441860465116,0.325984251968504,0.18428571428571422,0.22553191489361696,0.2847368421052631,DDGR
All Exemplars,0.843157894736842,0.45394190871369294,0.31923076923076915,0.27766990291262134,0.25310734463276835,0.19421052631578947,DDGR
All Exemplars,0.8790476190476191,0.5032,0.304089219330855,0.3088524590163934,0.22839879154078546,0.2526315789473684,DDGR
All Exemplars,0.8582278481012657,0.4822966507177034,0.39379844961240307,0.36745762711864405,0.3776470588235294,0.3,DDGR
All Exemplars,0.8777251184834123,0.4534412955465587,0.37957746478873233,0.2607260726072607,0.16291793313069905,0.25210526315789467,DDGR
All Exemplars,0.8802395209580839,0.6202898550724638,0.5292181069958848,0.41575342465753423,0.39148936170212767,0.3921052631578947,DDGR
All Exemplars,0.8625,0.5535545023696683,0.4438461538461539,0.3652173913043478,0.28895522388059697,0.21736842105263152,DDGR
All Exemplars,0.9132653061224489,0.5348837209302325,0.3762845849802371,0.31447368421052635,0.34897360703812313,0.28736842105263155,DDGR
All Exemplars,0.9310344827586207,0.5801652892561984,0.45755395683453237,0.3313131313131313,0.3017543859649122,0.22368421052631576,DDGR
All Exemplars,0.926595744680851,0.5608888888888888,0.41521739130434787,0.3006622516556291,0.3029239766081871,0.2757894736842105,DDGR
All Exemplars,0.896629213483146,0.4470588235294118,0.3533596837944664,0.4117647058823529,0.26504559270516714,0.2663157894736842,DDGR
All Exemplars,0.9017341040462427,0.5838095238095238,0.3900383141762452,0.35785953177257523,0.29476744186046505,0.32052631578947366,DDGR
All Exemplars,0.9093023255813953,0.5115384615384615,0.3889328063241107,0.34197952218430033,0.2882175226586102,0.2705263157894736,DDGR
All Exemplars,0.8761904761904763,0.3534883720930232,0.3166666666666666,0.360797342192691,0.30823529411764705,0.31263157894736837,DDGR
All Exemplars,0.8647058823529413,0.4880382775119617,0.37637795275590546,0.3639344262295082,0.19577039274924474,0.20947368421052626,DDGR
All Exemplars,0.9092896174863387,0.4491228070175438,0.3615094339622641,0.26872852233676975,0.2285714285714285,0.2263157894736842,DDGR
All Exemplars,0.9254545454545454,0.27782426778242675,0.3246376811594203,0.28152866242038216,0.20705882352941174,0.21684210526315786,DDGR
All Exemplars,0.8268041237113402,0.4075117370892018,0.31887550200803205,0.3755244755244755,0.34682779456193347,0.22052631578947363,DDGR
All Exemplars,0.8241379310344827,0.3954337899543379,0.3984313725490196,0.32945205479452055,0.30791788856304986,0.3247368421052631,DDGR
All Exemplars,0.906,0.5748953974895398,0.45586206896551723,0.36051779935275075,0.2576271186440678,0.13947368421052625,DDGR
All Exemplars,0.838150289017341,0.4756756756756757,0.4891472868217054,0.4067796610169491,0.33999999999999997,0.33999999999999997,DDGR
All Exemplars,0.8770833333333334,0.4227848101265823,0.30390625,0.35153583617747436,0.3238670694864048,0.23947368421052634,DDGR
All Exemplars,0.8581632653061225,0.5124463519313305,0.34517374517374516,0.26118421052631574,0.2534883720930232,0.2542105263157894,DDGR
All Exemplars,0.9234285714285715,0.6271028037383177,0.45811320754716983,0.3250859106529209,0.29647058823529404,0.20789473684210522,DDGR
All Exemplars,0.8421052631578947,0.6995744680851064,0.29370078740157474,0.2785478547854785,0.22588235294117642,0.1752631578947368,VAE_Adapt
All Exemplars,0.9373737373737374,0.6842105263157895,0.4657243816254417,0.25960264900662244,0.24411764705882347,0.23210526315789468,VAE_Adapt
All Exemplars,0.889873417721519,0.7644670050761422,0.6089430894308943,0.33470790378006876,0.283625730994152,0.23421052631578948,VAE_Adapt
All Exemplars,0.875,0.6751054852320675,0.275,0.23890784982935148,0.23567251461988298,0.18526315789473682,VAE_Adapt
All Exemplars,0.8591133004926108,0.4975806451612903,0.30877192982456136,0.25358255451713385,0.28033240997229913,0.1894736842105263,VAE_Adapt
All Exemplars,0.8640000000000001,0.5914691943127962,0.439516129032258,0.316083916083916,0.28036253776435044,0.23473684210526313,VAE_Adapt
All Exemplars,0.9211428571428572,0.7432558139534884,0.5921259842519684,0.3335714285714285,0.35562310030395133,0.29473684210526313,VAE_Adapt
All Exemplars,0.8473684210526315,0.8273858921161826,0.666923076923077,0.49449838187702255,0.327683615819209,0.20368421052631577,VAE_Adapt
All Exemplars,0.8771428571428572,0.6728000000000001,0.4654275092936803,0.3888524590163934,0.29848942598187306,0.29789473684210527,VAE_Adapt
All Exemplars,0.8569620253164556,0.6842105263157895,0.5224806201550388,0.33830508474576265,0.28411764705882353,0.2110526315789473,VAE_Adapt
All Exemplars,0.8824644549763032,0.4761133603238866,0.4154929577464788,0.37095709570957097,0.24437689969604862,0.2426315789473684,VAE_Adapt
All Exemplars,0.8766467065868262,0.4599033816425121,0.37283950617283945,0.31917808219178084,0.24559270516717321,0.253157894736842,VAE_Adapt
All Exemplars,0.8550000000000001,0.6701421800947868,0.5484615384615384,0.3913043478260869,0.3092537313432836,0.2763157894736842,VAE_Adapt
All Exemplars,0.9081632653061223,0.5246511627906977,0.3691699604743083,0.31052631578947365,0.3202346041055718,0.28736842105263155,VAE_Adapt
All Exemplars,0.9280788177339903,0.6801652892561983,0.38920863309352516,0.21885521885521886,0.28128654970760236,0.17736842105263156,VAE_Adapt
All Exemplars,0.9180851063829788,0.7075555555555556,0.4746376811594203,0.32913907284768207,0.40058479532163743,0.2768421052631579,VAE_Adapt
All Exemplars,0.8932584269662922,0.6823529411764706,0.49486166007905147,0.42491349480968854,0.32948328267477206,0.3173684210526316,VAE_Adapt
All Exemplars,0.8947976878612716,0.5428571428571429,0.38544061302681987,0.29899665551839466,0.31337209302325586,0.24368421052631578,VAE_Adapt
All Exemplars,0.9081395348837209,0.760576923076923,0.5588932806324111,0.3556313993174061,0.2386706948640483,0.24842105263157893,VAE_Adapt
All Exemplars,0.8835978835978835,0.6623255813953488,0.48560606060606054,0.32757475083056475,0.2688235294117647,0.2631578947368421,VAE_Adapt
All Exemplars,0.8717647058823529,0.7301435406698564,0.5606299212598425,0.37573770491803277,0.2060422960725075,0.26789473684210524,VAE_Adapt
All Exemplars,0.8939890710382514,0.6991228070175438,0.48754716981132074,0.3223367697594501,0.2857142857142857,0.2926315789473684,VAE_Adapt
All Exemplars,0.9245454545454544,0.601673640167364,0.4420289855072463,0.3496815286624204,0.25058823529411767,0.2821052631578947,VAE_Adapt
All Exemplars,0.7948453608247423,0.504225352112676,0.35421686746987946,0.3181818181818181,0.27854984894259815,0.23631578947368417,VAE_Adapt
All Exemplars,0.8091954022988505,0.593607305936073,0.3356862745098039,0.30753424657534245,0.26744868035190617,0.18315789473684205,VAE_Adapt
All Exemplars,0.9019999999999999,0.7046025104602511,0.6255172413793104,0.35922330097087374,0.307909604519774,0.24736842105263154,VAE_Adapt
All Exemplars,0.8161849710982659,0.5981981981981981,0.3782945736434108,0.35389830508474573,0.2917647058823529,0.18736842105263152,VAE_Adapt
All Exemplars,0.8635416666666667,0.6354430379746835,0.303125,0.2361774744027303,0.22537764350453168,0.2426315789473684,VAE_Adapt
All Exemplars,0.8540816326530611,0.5793991416309012,0.3011583011583011,0.2934210526315789,0.2773255813953488,0.2710526315789473,VAE_Adapt
All Exemplars,0.9188571428571428,0.7644859813084112,0.4694339622641509,0.33058419243986253,0.34882352941176464,0.2989473684210526,VAE_Adapt
All Exemplars,0.8473684210526315,0.6740425531914894,0.4251968503937008,0.3551155115511551,0.2511764705882353,0.2663157894736842,VAE_BBox
All Exemplars,0.9343434343434343,0.6477732793522267,0.4671378091872791,0.3033112582781457,0.25705882352941173,0.23947368421052623,VAE_BBox
All Exemplars,0.8936708860759494,0.7807106598984771,0.5894308943089431,0.4783505154639175,0.3444444444444444,0.24157894736842103,VAE_BBox
All Exemplars,0.8760416666666666,0.7122362869198311,0.3859375,0.3139931740614334,0.27953216374269,0.19421052631578944,VAE_BBox
All Exemplars,0.8709359605911329,0.5846774193548386,0.38315789473684203,0.3414330218068536,0.26537396121883655,0.22736842105263153,VAE_BBox
All Exemplars,0.8640000000000001,0.6796208530805687,0.4572580645161291,0.3447552447552447,0.3425981873111782,0.24684210526315783,VAE_BBox
All Exemplars,0.9142857142857144,0.8083720930232559,0.6078740157480315,0.3907142857142857,0.3945288753799392,0.31684210526315787,VAE_BBox
All Exemplars,0.8368421052631578,0.7435684647302905,0.49615384615384617,0.4181229773462783,0.24971751412429377,0.181578947368421,VAE_BBox
All Exemplars,0.8857142857142858,0.6168000000000001,0.5182156133828996,0.5140983606557377,0.2876132930513595,0.3426315789473684,VAE_BBox
All Exemplars,0.8594936708860759,0.724401913875598,0.5108527131782946,0.3762711864406779,0.2723529411764706,0.2805263157894736,VAE_BBox
All Exemplars,0.8701421800947868,0.551417004048583,0.3873239436619718,0.27062706270627057,0.27963525835866265,0.32368421052631574,VAE_BBox
All Exemplars,0.8646706586826347,0.4937198067632851,0.5135802469135802,0.4589041095890411,0.3410334346504559,0.30684210526315786,VAE_BBox
All Exemplars,0.85875,0.6739336492890995,0.5192307692307692,0.3946488294314381,0.29611940298507455,0.2868421052631579,VAE_BBox
All Exemplars,0.9173469387755102,0.5702325581395348,0.441897233201581,0.30855263157894736,0.2774193548387097,0.21473684210526311,VAE_BBox
All Exemplars,0.9251231527093596,0.6148760330578512,0.42517985611510783,0.331986531986532,0.356140350877193,0.23526315789473684,VAE_BBox
All Exemplars,0.9287234042553193,0.7111111111111111,0.4579710144927535,0.23509933774834435,0.29122807017543856,0.2852631578947368,VAE_BBox
All Exemplars,0.8977528089887642,0.6127450980392156,0.5130434782608695,0.4062283737024221,0.2735562310030395,0.2799999999999999,VAE_BBox
All Exemplars,0.8959537572254334,0.6095238095238095,0.3754789272030651,0.3117056856187291,0.2732558139534883,0.20842105263157892,VAE_BBox
All Exemplars,0.9093023255813953,0.7326923076923076,0.56600790513834,0.4750853242320819,0.39395770392749246,0.3594736842105263,VAE_BBox
All Exemplars,0.8677248677248677,0.5888372093023255,0.5007575757575757,0.3707641196013289,0.20411764705882351,0.17052631578947364,VAE_BBox
All Exemplars,0.8647058823529413,0.7339712918660288,0.5503937007874016,0.3619672131147541,0.2755287009063444,0.26315789473684204,VAE_BBox
All Exemplars,0.8928961748633879,0.7289473684210527,0.44679245283018876,0.2982817869415807,0.2613981762917933,0.2494736842105263,VAE_BBox
All Exemplars,0.9163636363636364,0.6343096234309623,0.46304347826086956,0.3426751592356687,0.17764705882352938,0.1647368421052631,VAE_BBox
All Exemplars,0.7927835051546392,0.6150234741784038,0.5309236947791165,0.40139860139860134,0.30755287009063437,0.261578947368421,VAE_BBox
All Exemplars,0.825287356321839,0.6703196347031964,0.46039215686274504,0.27465753424657535,0.23929618768328442,0.23052631578947363,VAE_BBox
All Exemplars,0.9029999999999999,0.7355648535564854,0.5089655172413792,0.30291262135922326,0.28870056497175145,0.24157894736842103,VAE_BBox
All Exemplars,0.8196531791907514,0.645045045045045,0.4333333333333333,0.27999999999999997,0.2699999999999999,0.22473684210526312,VAE_BBox
All Exemplars,0.8697916666666667,0.6683544303797468,0.43203125,0.3378839590443685,0.30694864048338366,0.2578947368421053,VAE_BBox
All Exemplars,0.85,0.6472103004291845,0.332046332046332,0.34868421052631576,0.3040697674418605,0.23789473684210521,VAE_BBox
All Exemplars,0.9268571428571428,0.7906542056074767,0.49283018867924533,0.3209621993127147,0.32235294117647056,0.2863157894736842,VAE_BBox
All Exemplars,0.8326315789473684,0.6476595744680852,0.4874015748031496,0.3861386138613861,0.24588235294117644,0.23999999999999994,VAE_Filter
All Exemplars,0.9414141414141414,0.6275303643724697,0.4501766784452297,0.23046357615894036,0.22588235294117642,0.21052631578947367,VAE_Filter
All Exemplars,0.8949367088607595,0.7918781725888324,0.634959349593496,0.48728522336769764,0.36783625730994146,0.2926315789473684,VAE_Filter
All Exemplars,0.8729166666666668,0.6852320675105485,0.35,0.34607508532423203,0.2701754385964912,0.18052631578947362,VAE_Filter
All Exemplars,0.877832512315271,0.5435483870967742,0.3726315789473684,0.26417445482866037,0.2753462603878116,0.18,VAE_Filter
All Exemplars,0.8674285714285714,0.6890995260663507,0.4258064516129032,0.3545454545454545,0.31419939577039274,0.2689473684210526,VAE_Filter
All Exemplars,0.9279999999999999,0.8093023255813954,0.6393700787401574,0.44428571428571423,0.39574468085106385,0.31421052631578944,VAE_Filter
All Exemplars,0.8505263157894737,0.733609958506224,0.5007692307692307,0.4084142394822006,0.2627118644067796,0.14789473684210522,VAE_Filter
All Exemplars,0.8714285714285713,0.628,0.5182156133828996,0.47081967213114756,0.3915407854984894,0.3605263157894737,VAE_Filter
All Exemplars,0.8531645569620252,0.7311004784688995,0.5922480620155038,0.3776271186440678,0.3805882352941176,0.24894736842105258,VAE_Filter
All Exemplars,0.8824644549763032,0.5360323886639676,0.4056338028169014,0.26930693069306927,0.22249240121580546,0.3173684210526316,VAE_Filter
All Exemplars,0.8802395209580839,0.518840579710145,0.4757201646090534,0.3787671232876712,0.2595744680851063,0.28263157894736834,VAE_Filter
All Exemplars,0.85625,0.7033175355450239,0.513076923076923,0.3959866220735786,0.3307462686567164,0.30368421052631567,VAE_Filter
All Exemplars,0.9255102040816325,0.547906976744186,0.4110671936758893,0.3032894736842105,0.22756598240469206,0.21473684210526311,VAE_Filter
All Exemplars,0.929064039408867,0.6297520661157024,0.40215827338129495,0.38316498316498315,0.34912280701754383,0.33999999999999997,VAE_Filter
All Exemplars,0.9212765957446809,0.7066666666666668,0.5340579710144928,0.2562913907284768,0.26023391812865493,0.25210526315789467,VAE_Filter
All Exemplars,0.8910112359550562,0.6431372549019607,0.5984189723320158,0.47543252595155705,0.3933130699088146,0.36473684210526314,VAE_Filter
All Exemplars,0.9040462427745665,0.5942857142857143,0.4337164750957855,0.27224080267558526,0.3145348837209302,0.201578947368421,VAE_Filter
All Exemplars,0.8976744186046511,0.6961538461538461,0.5169960474308299,0.46416382252559724,0.36132930513595163,0.32105263157894737,VAE_Filter
All Exemplars,0.8825396825396824,0.5990697674418605,0.4969696969696969,0.40996677740863785,0.23588235294117643,0.21421052631578946,VAE_Filter
All Exemplars,0.8611764705882354,0.7492822966507177,0.5433070866141733,0.42622950819672123,0.35891238670694864,0.3147368421052631,VAE_Filter
All Exemplars,0.8950819672131148,0.6877192982456141,0.46716981132075475,0.28934707903780066,0.24559270516717321,0.2505263157894736,VAE_Filter
All Exemplars,0.9263636363636362,0.6,0.47608695652173905,0.30828025477707005,0.19529411764705878,0.21052631578947362,VAE_Filter
All Exemplars,0.8175257731958763,0.584037558685446,0.5188755020080322,0.3622377622377622,0.32809667673716014,0.3021052631578947,VAE_Filter
All Exemplars,0.8114942528735632,0.6703196347031963,0.4596078431372549,0.2815068493150685,0.2686217008797654,0.2363157894736842,VAE_Filter
All Exemplars,0.9040000000000001,0.7271966527196653,0.5855172413793103,0.3877022653721683,0.3141242937853107,0.30421052631578943,VAE_Filter
All Exemplars,0.8138728323699421,0.6207207207207206,0.4186046511627907,0.3091525423728813,0.2605882352941177,0.24894736842105258,VAE_Filter
All Exemplars,0.8697916666666666,0.6877637130801688,0.42734375,0.3194539249146757,0.2652567975830815,0.24894736842105258,VAE_Filter
All Exemplars,0.8653061224489795,0.6772532188841203,0.40694980694980687,0.3789473684210526,0.3005813953488372,0.23052631578947363,VAE_Filter
All Exemplars,0.9199999999999999,0.8205607476635514,0.5886792452830188,0.3539518900343642,0.3147058823529412,0.28736842105263155,VAE_Filter
All Exemplars,0.8357894736842105,0.7548936170212766,0.4488188976377952,0.45940594059405937,0.3858823529411764,0.36263157894736836,VAE_GMM
All Exemplars,0.9393939393939394,0.8825910931174089,0.6289752650176678,0.49337748344370863,0.41235294117647053,0.3621052631578947,VAE_GMM
All Exemplars,0.8949367088607595,0.8730964467005077,0.8097560975609757,0.6865979381443299,0.5198830409356725,0.4189473684210526,VAE_GMM
All Exemplars,0.865625,0.80084388185654,0.509375,0.5836177474402731,0.5502923976608187,0.4068421052631579,VAE_GMM
All Exemplars,0.8768472906403939,0.7782258064516129,0.49333333333333335,0.5046728971962617,0.4476454293628809,0.31368421052631573,VAE_GMM
All Exemplars,0.8662857142857142,0.7810426540284359,0.682258064516129,0.567132867132867,0.44108761329305135,0.3352631578947368,VAE_GMM
All Exemplars,0.9245714285714286,0.8688372093023256,0.7748031496062991,0.605,0.4820668693009118,0.43052631578947365,VAE_GMM
All Exemplars,0.8526315789473683,0.8556016597510373,0.7007692307692308,0.4414239482200647,0.3977401129943503,0.3136842105263158,VAE_GMM
All Exemplars,0.8790476190476191,0.8144,0.6654275092936802,0.5508196721311476,0.34501510574018124,0.3757894736842105,VAE_GMM
All Exemplars,0.8481012658227849,0.8066985645933015,0.7054263565891473,0.5111864406779661,0.5070588235294118,0.3778947368421052,VAE_GMM
All Exemplars,0.8777251184834125,0.7765182186234818,0.6584507042253521,0.5854785478547855,0.35744680851063826,0.39421052631578946,VAE_GMM
All Exemplars,0.8742514970059881,0.791304347826087,0.6345679012345677,0.5958904109589042,0.5343465045592705,0.5078947368421052,VAE_GMM
All Exemplars,0.85875,0.7838862559241706,0.6723076923076923,0.6020066889632106,0.4531343283582089,0.3568421052631578,VAE_GMM
All Exemplars,0.9214285714285714,0.8065116279069768,0.7019762845849803,0.5881578947368421,0.5366568914956013,0.5126315789473683,VAE_GMM
All Exemplars,0.9261083743842363,0.8809917355371899,0.7856115107913669,0.5144781144781144,0.4432748538011696,0.35526315789473684,VAE_GMM
All Exemplars,0.9170212765957446,0.768,0.6326086956521738,0.5264900662251655,0.4432748538011695,0.3721052631578947,VAE_GMM
All Exemplars,0.9011235955056179,0.8303921568627451,0.6387351778656127,0.498961937716263,0.4443768996960486,0.40315789473684205,VAE_GMM
All Exemplars,0.8994219653179192,0.8209523809523809,0.7455938697318008,0.5204013377926422,0.4906976744186046,0.43157894736842106,VAE_GMM
All Exemplars,0.9127906976744186,0.8038461538461539,0.5770750988142292,0.40477815699658704,0.3921450151057401,0.3673684210526315,VAE_GMM
All Exemplars,0.86984126984127,0.7544186046511628,0.553030303030303,0.4292358803986711,0.43,0.2626315789473684,VAE_GMM
All Exemplars,0.8670588235294117,0.8,0.7188976377952756,0.6157377049180328,0.4253776435045317,0.4005263157894737,VAE_GMM
All Exemplars,0.9005464480874317,0.8868421052631579,0.6286792452830189,0.47010309278350515,0.38358662613981764,0.3226315789473684,VAE_GMM
All Exemplars,0.9172727272727272,0.7983263598326359,0.618840579710145,0.4923566878980892,0.44117647058823534,0.3594736842105263,VAE_GMM
All Exemplars,0.8061855670103093,0.6732394366197184,0.5526104417670683,0.47832167832167827,0.3637462235649546,0.3410526315789474,VAE_GMM
All Exemplars,0.8126436781609196,0.691324200913242,0.5827450980392157,0.5273972602739726,0.5149560117302052,0.39263157894736844,VAE_GMM
All Exemplars,0.905,0.8803347280334728,0.7110344827586207,0.5501618122977346,0.5016949152542373,0.35736842105263145,VAE_GMM
All Exemplars,0.8127167630057803,0.6657657657657656,0.6364341085271319,0.536271186440678,0.49411764705882355,0.39315789473684204,VAE_GMM
All Exemplars,0.878125,0.8261603375527425,0.48515625,0.560409556313993,0.5057401812688822,0.4121052631578947,VAE_GMM
All Exemplars,0.8653061224489795,0.7055793991416308,0.6038610038610038,0.481578947368421,0.3598837209302325,0.29789473684210527,VAE_GMM
All Exemplars,0.9222857142857143,0.8757009345794392,0.6875471698113207,0.4185567010309278,0.4699999999999999,0.34157894736842104,VAE_GMM
