Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Task 6,Method
All Exemplars,0.1822222222222222,0.41052631578947363,0.5346938775510204,1.0,0.8,FeTrIL
All Exemplars,0.3469387755102041,0.7666666666666666,0.6,1.0,0.2,FeTrIL
All Exemplars,0.07179487179487179,0.3795918367346939,1.0,0.8,0.2,FeTrIL
All Exemplars,0.18666666666666665,0.6105263157894736,0.2648648648648649,1.0,0.8,FeTrIL
All Exemplars,0.1288888888888889,0.5729729729729731,0.9944444444444445,0.8,0.0,FeTrIL
All Exemplars,0.1,0.0054054054054054005,0.9631578947368421,1.0,1.0,FeTrIL
All Exemplars,0.075,0.3487179487179487,0.9923076923076923,1.0,0.6,FeTrIL
All Exemplars,0.023529411764705882,0.08421052631578943,0.21224489795918364,1.0,0.0,FeTrIL
All Exemplars,0.08,0.37894736842105264,0.3833333333333333,0.4076923076923077,1.0,FeTrIL
All Exemplars,0.11764705882352941,0.3142857142857143,1.0,0.8,0.0,FeTrIL
All Exemplars,0.0222222222222222,0.18378378378378385,0.7368421052631579,0.5846153846153846,1.0,FeTrIL
All Exemplars,0.265,0.19444444444444445,0.5346938775510204,0.8,1.0,FeTrIL
All Exemplars,0.21176470588235294,0.4244897959183673,1.0,0.2,1.0,FeTrIL
All Exemplars,0.07368421052631578,0.11052631578947367,0.6,0.8,0.8,FeTrIL
All Exemplars,0.24102564102564106,0.01111111111111108,0.9157894736842106,1.0,0.4,FeTrIL
All Exemplars,0.2054054054054054,0.09803921568627452,0.8,1.0,0.4,FeTrIL
All Exemplars,0.20769230769230768,0.0,0.9944444444444445,1.0,1.0,FeTrIL
All Exemplars,0.2,0.0,1.0,1.0,0.6,FeTrIL
All Exemplars,0.06111111111111108,0.03555555555555554,1.0,1.0,0.8,FeTrIL
All Exemplars,0.2615384615384615,0.04489795918367346,0.5891891891891892,1.0,0.6,FeTrIL
All Exemplars,0.10769230769230768,0.03999999999999998,0.8,0.6,0.8,FeTrIL
All Exemplars,0.03111111111111108,0.40540540540540543,0.6846153846153846,1.0,0.8,FeTrIL
All Exemplars,0.22105263157894733,0.21621621621621628,0.39473684210526316,0.5692307692307692,1.0,FeTrIL
All Exemplars,0.10526315789473681,0.14444444444444443,0.2108108108108108,0.8,1.0,FeTrIL
All Exemplars,0.04444444444444442,0.5611111111111111,0.7891891891891892,1.0,0.4,FeTrIL
All Exemplars,0.3025641025641025,0.16078431372549024,0.42105263157894735,1.0,0.0,FeTrIL
All Exemplars,0.0163265306122449,0.6388888888888888,1.0,1.0,0.4,FeTrIL
All Exemplars,0.01777777777777776,0.19999999999999998,1.0,1.0,0.6,FeTrIL
All Exemplars,0.010810810810810801,0.19999999999999998,0.00888888888888888,1.0,0.6,FeTrIL
All Exemplars,0.010256410256410239,0.23137254901960783,0.5384615384615385,1.0,0.4,FeTrIL
All Exemplars,0.9955555555555555,0.9894736842105264,1.0,0.9891891891891891,0.925,DDGR
All Exemplars,1.0,0.9888888888888889,1.0,0.9684210526315791,0.93,DDGR
All Exemplars,0.9487179487179489,1.0,1.0,0.9843137254901961,0.9736842105263157,DDGR
All Exemplars,0.9955555555555555,1.0,0.9891891891891891,1.0,0.9684210526315791,DDGR
All Exemplars,1.0,1.0,0.9944444444444445,0.9350000000000002,0.9894736842105264,DDGR
All Exemplars,1.0,1.0,0.9894736842105264,1.0,1.0,DDGR
All Exemplars,0.945,0.9435897435897436,0.9692307692307693,0.9959183673469388,0.9803921568627452,DDGR
All Exemplars,0.9843137254901961,1.0,0.9959183673469388,1.0,0.9692307692307693,DDGR
All Exemplars,0.95,1.0,0.9888888888888889,0.9,1.0,DDGR
All Exemplars,0.9725490196078432,0.9959183673469388,0.9945945945945945,1.0,0.9799999999999999,DDGR
All Exemplars,0.9944444444444445,0.9945945945945945,1.0,0.9384615384615385,0.9882352941176471,DDGR
All Exemplars,0.915,1.0,1.0,0.9837837837837837,0.9921568627450981,DDGR
