Exemplar_Size,Task 1,Task 2,Method
All Exemplars,0.8140495867768595,0.4596774193548387,FeTrIL
All Exemplars,0.82,0.5543010752688172,FeTrIL
All Exemplars,0.8864321608040202,0.3419354838709677,FeTrIL
All Exemplars,0.837344398340249,0.4333333333333334,FeTrIL
All Exemplars,0.8227642276422765,0.4811827956989247,FeTrIL
All Exemplars,0.8090497737556561,0.3596774193548387,FeTrIL
All Exemplars,0.906,0.4360215053763441,FeTrIL
All Exemplars,0.8340425531914895,0.4682795698924731,FeTrIL
All Exemplars,0.8175000000000001,0.5274193548387096,FeTrIL
All Exemplars,0.7531531531531531,0.3569892473118279,FeTrIL
All Exemplars,0.8972727272727272,0.4741935483870968,FeTrIL
All Exemplars,0.858,0.37419354838709673,FeTrIL
All Exemplars,0.8829493087557605,0.4333333333333333,FeTrIL
All Exemplars,0.9278048780487806,0.39677419354838706,FeTrIL
All Exemplars,0.8265560165975104,0.4526881720430107,FeTrIL
All Exemplars,0.92018779342723,0.4247311827956989,FeTrIL
All Exemplars,0.8585365853658538,0.4564516129032258,FeTrIL
All Exemplars,0.9073891625615765,0.4198924731182796,FeTrIL
All Exemplars,0.8115044247787611,0.3392473118279569,FeTrIL
All Exemplars,0.8328888888888889,0.5274193548387096,FeTrIL
All Exemplars,0.8507614213197969,0.4182795698924731,FeTrIL
All Exemplars,0.9211538461538462,0.3924731182795699,FeTrIL
All Exemplars,0.8382978723404255,0.4080645161290323,FeTrIL
All Exemplars,0.8311926605504588,0.3381720430107527,FeTrIL
All Exemplars,0.8886877828054299,0.4086021505376344,FeTrIL
All Exemplars,0.899074074074074,0.4091397849462365,FeTrIL
All Exemplars,0.7761061946902654,0.39731182795698927,FeTrIL
All Exemplars,0.8348547717842324,0.435483870967742,FeTrIL
All Exemplars,0.8307017543859649,0.4720430107526882,FeTrIL
All Exemplars,0.8621359223300971,0.31989247311827956,FeTrIL
All Exemplars,0.7710743801652893,0.471505376344086,DDGR
All Exemplars,0.8336,0.4693548387096774,DDGR
