dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
pamap,341,2, ce_fetril,none, none,0,100,1.2614345920272172,5.045738368108869,0.4375346971365312,1.750138788546125
pamap,341,2, ce_fetril,none, none,0,235,1.2556310360630354,5.0225241442521416,0.4346432496483127,1.738572998593251
pamap,341,2, ce_fetril,none, none,0,554,1.2465797950824102,4.986319180329641,0.4323223120119008,1.7292892480476034
pamap,341,2, ce_fetril,none, none,0,1303,1.2499801282848542,4.999920513139417,0.4341060830901066,1.7364243323604265
pamap,341,2, ce_fetril,none, none,0,175,1.250205496152242,5.000821984608968,0.4337824861208598,1.7351299444834392
pamap,341,2, ce_ddgr,none, none,0,100,47.143145199709885,188.5725807988396,59.50565131415303,238.0226052566121
pamap,341,2, ce_ddgr,none, none,0,235,47.79274401431904,191.1709760572761,60.15530146726717,240.6212058690687
pamap,341,2, ce_ddgr,none, none,0,554,48.26720567361141,193.06882269444569,60.639603963194205,242.5584158527768
pamap,341,2, ce_ddgr,none, none,0,1303,48.33917300560667,193.35669202242667,60.70812098042418,242.8324839216968
pamap,341,2, ce_ddgr,none, none,0,175,47.80657403996214,191.22629615984857,60.170402446842445,240.68160978736972
pamap,341,2, ce_vae,boundary_box, none,0,100,9.66978563470766,38.67914253883064,8.777117463449637,35.108469853798546
pamap,341,2, ce_vae,boundary_box, none,0,235,9.465454014142354,37.86181605656942,8.63071950719071,34.52287802876284
pamap,341,2, ce_vae,boundary_box, none,0,554,9.162855830250514,36.651423321002056,8.358349330257624,33.4333973210305
pamap,341,2, ce_vae,boundary_box, none,0,1303,8.833179434691555,35.33271773876622,8.074330532512006,32.29732213004802
pamap,341,2, ce_vae,boundary_box, none,0,175,8.821576881210008,35.28630752484003,8.068299520425498,32.27319808170199
pamap,341,2, ce_vae,boundary_box, probability,0,100,9.114840286473433,36.45936114589373,8.355149547817806,33.420598191271225
pamap,341,2, ce_vae,boundary_box, probability,0,235,8.958154061653962,35.83261624661585,8.194839537221318,32.77935814888527
pamap,341,2, ce_vae,boundary_box, probability,0,554,9.158142056916322,36.63256822766529,8.381794800805963,33.52717920322385
pamap,341,2, ce_vae,boundary_box, probability,0,1303,9.3494085113906,37.3976340455624,8.553810997113276,34.2152439884531
pamap,341,2, ce_vae,boundary_box, probability,0,175,9.519251120183617,38.07700448073447,8.709463518889,34.837854075556
pamap,341,2, ce_vae,gmm, none,0,100,10.416141611523926,41.664566446095705,9.040451542971034,36.16180617188414
pamap,341,2, ce_vae,gmm, none,0,235,10.114574934526656,40.45829973810663,8.779003012878821,35.116012051515284
pamap,341,2, ce_vae,gmm, none,0,554,10.354365594840298,41.41746237936119,9.002741834883475,36.0109673395339
pamap,341,2, ce_vae,gmm, none,0,1303,10.32447976982997,41.29791907931988,8.958357119886205,35.83342847954482
pamap,341,2, ce_vae,gmm, none,0,175,10.32465350046754,41.29861400187016,8.96055527559171,35.84222110236684
