Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,1.0,0.8043478260869567,0.5798561151079137,0.5936708860759493,0.3286432160804019,FeTrIL
All Exemplars,1.0,0.5270588235294117,0.4192307692307692,0.36158940397350997,0.29949748743718585,FeTrIL
All Exemplars,1.0,0.5428571428571429,0.4712121212121211,0.30111111111111105,0.3246231155778894,FeTrIL
All Exemplars,1.0,0.6955882352941176,0.5075,0.43910614525139663,0.378894472361809,FeTrIL
All Exemplars,1.0,0.6926470588235294,0.45935483870967736,0.4055865921787709,0.3386934673366834,FeTrIL
All Exemplars,1.0,0.6201834862385323,0.5458646616541353,0.4828947368421053,0.40502512562814064,FeTrIL
All Exemplars,1.0,0.6407407407407408,0.46322580645161293,0.370949720670391,0.3527638190954773,FeTrIL
All Exemplars,1.0,0.5982456140350877,0.4865671641791044,0.43291139240506327,0.40301507537688447,FeTrIL
All Exemplars,0.9948717948717949,0.6229885057471265,0.47927927927927927,0.3276315789473684,0.36582914572864317,FeTrIL
All Exemplars,0.9833333333333334,0.6543478260869565,0.59568345323741,0.5063291139240507,0.4492462311557789,FeTrIL
All Exemplars,1.0,0.8091954022988507,0.6104477611940299,0.5005714285714287,0.40100502512562813,FeTrIL
All Exemplars,1.0,0.6844036697247706,0.45897435897435895,0.384,0.32964824120603015,FeTrIL
All Exemplars,1.0,0.6880952380952381,0.5365384615384615,0.4078947368421052,0.2613065326633165,FeTrIL
All Exemplars,1.0,0.6357142857142858,0.41875,0.38994413407821227,0.34773869346733666,FeTrIL
All Exemplars,0.9944444444444445,0.7739130434782608,0.5759398496240602,0.5039473684210527,0.44120603015075377,FeTrIL
All Exemplars,1.0,0.6382608695652173,0.5208633093525179,0.44000000000000006,0.3356783919597989,FeTrIL
All Exemplars,1.0,0.5372093023255814,0.43307086614173224,0.3142857142857142,0.19798994974874368,FeTrIL
All Exemplars,1.0,0.6814814814814815,0.5417322834645669,0.4605714285714285,0.41708542713567837,FeTrIL
All Exemplars,1.0,0.6619469026548671,0.5318181818181819,0.2703910614525139,0.3688442211055276,FeTrIL
All Exemplars,1.0,0.6607142857142858,0.44732824427480916,0.376158940397351,0.2723618090452261,FeTrIL
All Exemplars,1.0,0.6904761904761905,0.4878787878787879,0.41710526315789476,0.2733668341708543,FeTrIL
All Exemplars,1.0,0.6608695652173913,0.5179487179487179,0.3817142857142857,0.40100502512562813,FeTrIL
All Exemplars,1.0,0.4351648351648351,0.35454545454545455,0.4039735099337748,0.37386934673366834,FeTrIL
All Exemplars,1.0,0.5669724770642202,0.43157894736842106,0.43947368421052635,0.2924623115577889,FeTrIL
