FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.4637362637362637,0.978021978021978,0.9846153846153848,0.975824175824176,0.9846153846153848
0.5030769230769232,0.9046153846153846,0.9969230769230768,0.9938461538461538,0.9846153846153848
0.5128205128205129,0.9914529914529916,0.9914529914529916,0.9897435897435898,0.9914529914529916
0.4699029126213592,0.9941747572815534,0.9902912621359224,0.9902912621359224,0.9941747572815536
0.578021978021978,0.9626373626373624,0.989010989010989,0.989010989010989,0.9912087912087912
0.6077669902912621,0.9864077669902912,0.9805825242718448,0.9766990291262138,0.9922330097087378
0.6505494505494506,0.9670329670329668,0.9956043956043956,0.9846153846153848,0.9912087912087912
0.3423728813559322,0.952542372881356,0.9559322033898306,0.9491525423728816,0.9559322033898306
0.4970149253731343,0.9985074626865672,1.0,1.0,0.9985074626865672
0.4162790697674419,0.9883720930232558,0.9767441860465116,0.9767441860465116,0.9883720930232558
0.4861538461538461,0.906153846153846,0.9784615384615384,0.9861538461538462,0.9876923076923078
0.5140350877192981,0.9684210526315792,0.9894736842105264,0.9982456140350876,0.9929824561403512
0.2688888888888889,0.9822222222222224,0.9888888888888888,0.9888888888888888,0.9888888888888888
0.6047619047619047,0.968253968253968,0.9968253968253968,0.992063492063492,0.9984126984126984
0.6938775510204082,0.9897959183673471,0.9877551020408164,0.9755102040816328,0.9836734693877552
0.4940298507462687,0.9985074626865672,1.0,0.9985074626865672,0.9985074626865672
0.5341614906832298,0.929192546583851,0.9888198757763976,0.9913043478260868,0.9950310559006212
0.7333333333333334,0.9857142857142858,0.9936507936507936,0.9952380952380953,1.0
0.5494505494505495,0.9846153846153848,0.9912087912087912,0.989010989010989,0.9956043956043956
0.5465116279069768,0.9883720930232558,0.9883720930232558,0.9883720930232558,0.9883720930232558
0.2585365853658536,0.978048780487805,0.9804878048780488,0.978048780487805,0.978048780487805
0.6076923076923078,0.9030769230769232,0.9861538461538462,0.9846153846153848,0.9938461538461538
0.5769230769230769,0.9630769230769232,0.9938461538461538,0.9784615384615384,0.9938461538461538
0.3254237288135593,0.928813559322034,0.9593220338983052,0.9423728813559322,0.9593220338983052
0.4395604395604396,0.9868131868131867,0.989010989010989,0.9868131868131867,0.989010989010989
0.5340425531914894,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596
0.2847457627118644,0.9389830508474578,0.9355932203389832,0.9694915254237289,0.9355932203389832
0.4317460317460317,0.9904761904761904,0.9936507936507936,0.9936507936507936,0.9968253968253968
0.5395348837209302,0.992248062015504,0.992248062015504,0.992248062015504,0.992248062015504
0.5758241758241758,0.9736263736263736,0.9934065934065934,0.9956043956043956,0.9824175824175824
