Exemplar_Size,Method,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.09759753413558597,0.6852770745428973,0.94
All Exemplars,DDGR,0.9758410403016635,0.9933365179394631,0.9977060931899641
All Exemplars,VAE_BBox,0.9772219226690734,0.9976213268551274,0.9967888463175819
All Exemplars,VAE_Filter,0.9770434399106294,0.9955346395486259,0.9985402133525111
All Exemplars,VAE_GMM,0.979054927485344,0.9976222548227758,0.9993504579848665
