Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.9341392405277619,0.5263561976605172,0.15299848831861826,0.14703077589943642
All Exemplars,DDGR,0.9433271583720604,0.6113049988187136,0.4376447287258731,0.35661898569570866
All Exemplars,VAE_BBox,0.942155725477886,0.7333290698626905,0.5051038096342368,0.4117121803207629
All Exemplars,VAE_Filter,0.9435403584936611,0.7286543846154423,0.4920819179219247,0.40800173385348937
All Exemplars,VAE_GMM,0.9428652543587436,0.8283882839907424,0.6775541307112085,0.5356913740788903
