FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.1151515151515151,0.9545454545454548,0.9484848484848486,0.95
0.2139130434782608,0.982608695652174,0.9808695652173912,0.9791304347826086
0.5469387755102041,0.9653061224489796,0.9775510204081632,0.96734693877551
0.3069767441860465,0.8434108527131784,0.848062015503876,0.8279069767441861
0.5072,0.8528,0.8623999999999998,0.8720000000000001
0.2625,0.975,0.9791666666666666,0.9770833333333332
0.2199999999999999,0.968,0.97,0.97
0.4473684210526315,0.9210526315789476,0.9157894736842108,0.924561403508772
0.2612903225806451,0.8370967741935486,0.853225806451613,0.8467741935483872
0.424,0.942,0.95,0.94
0.15,0.9640625,0.9703125,0.9640625
0.463716814159292,0.982300884955752,0.982300884955752,0.982300884955752
0.5469387755102041,0.96734693877551,0.963265306122449,0.9571428571428572
0.45,0.9833333333333332,0.9833333333333332,0.9833333333333332
0.4991150442477876,0.9752212389380532,0.9787610619469028,0.9716814159292037
0.4243478260869565,0.946086956521739,0.9634782608695652,0.9704347826086956
0.573469387755102,0.9632653061224488,0.963265306122449,0.9428571428571428
0.1301587301587301,0.9793650793650795,0.980952380952381,0.980952380952381
0.2254545454545454,0.9636363636363636,0.96,0.9600000000000002
0.3707692307692308,0.8123076923076924,0.8276923076923076,0.8092307692307694
0.4407079646017699,0.9309734513274336,0.9415929203539825,0.9380530973451328
0.3747747747747748,0.9783783783783784,0.9693693693693696,0.9783783783783784
0.3704225352112676,0.952112676056338,0.9577464788732394,0.9591549295774648
0.4928,0.8576,0.8592000000000001,0.8592000000000001
0.1818181818181818,0.9454545454545455,0.9494949494949496,0.9494949494949496
0.3808,0.9584,0.9648,0.9632
0.2963636363636363,0.850909090909091,0.850909090909091,0.8454545454545453
0.5121212121212121,0.931818181818182,0.9333333333333332,0.9333333333333332
0.3117117117117116,0.9711711711711712,0.965765765765766,0.9711711711711712
0.4901960784313726,0.9607843137254904,0.9666666666666668,0.9705882352941178
