Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5,Task 6
All Exemplars,FeTrIL,0.8923480215808278,0.6555706041823909,0.47920586096350165,0.21060360245177157,0.11744806851042648,0.11180661577608136
All Exemplars,DDGR,0.8926853914805863,0.5075759036926847,0.3831906282499717,0.330739733606139,0.28083024085327835,0.25078880407124676
All Exemplars,VAE_Adapt,0.8896413118394477,0.6441427836828294,0.438915694903091,0.35122664510808954,0.30340011061564426,0.26459711620016957
All Exemplars,VAE_BBox,0.8885379411195734,0.715240400540366,0.5392392889407909,0.42083548838171914,0.3515674094258416,0.3017642069550466
All Exemplars,VAE_Filter,0.8890431396834572,0.7118109433436035,0.547900519880098,0.4195666125967628,0.3597280570894109,0.31050042408821027
All Exemplars,VAE_GMM,0.8882522489296039,0.7836726398020891,0.6380493342082711,0.5210008751740091,0.4390374205120272,0.3873282442748091
