Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.7025958387717008,0.43867346776618155
All Exemplars,DDGR,0.4276196286472148,0.1725695054362032
All Exemplars,VAE_Adapt,0.6488200931890588,0.4494491503171722
All Exemplars,VAE_BBox,0.726042581131087,0.4882879711683769
All Exemplars,VAE_Filter,0.7256018048362876,0.5006714869202067
All Exemplars,VAE_GMM,0.8034001632679794,0.5789412110146188
