FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.6575539568345323,0.1841726618705035,0.1928057553956834,0.279136690647482,0.5309352517985612
0.626923076923077,0.3019230769230768,0.55,0.5038461538461539,0.6519230769230769
0.6575757575757575,0.3454545454545454,0.6681818181818182,0.7636363636363638,0.8530303030303031
0.6112500000000001,0.28625,0.65,0.49625,0.8100000000000002
0.6451612903225807,0.1999999999999999,0.6283870967741936,0.5470967741935484,0.8167741935483871
0.7639097744360902,0.2511278195488721,0.4105263157894736,0.3954887218045112,0.618045112781955
0.6632258064516129,0.3070967741935483,0.5612903225806452,0.5058064516129033,0.8993548387096775
0.8029850746268657,0.3522388059701492,0.6791044776119403,0.6373134328358209,0.8208955223880599
0.7513513513513514,0.4522522522522522,0.3261261261261261,0.3189189189189188,0.5405405405405406
0.6187050359712231,0.2129496402877698,0.2201438848920863,0.2014388489208633,0.543884892086331
0.6656716417910447,0.4477611940298508,0.0970149253731343,0.1417910447761193,0.5522388059701493
0.6602564102564102,0.2961538461538461,0.4602564102564102,0.3717948717948718,0.7653846153846153
0.6980769230769232,0.3865384615384615,0.5884615384615385,0.6961538461538461,0.5442307692307693
0.61125,0.1575,0.55125,0.5800000000000001,0.8550000000000001
0.6586466165413534,0.263157894736842,0.1233082706766916,0.1398496240601503,0.5789473684210525
0.7568345323741007,0.3625899280575539,0.5323741007194245,0.5568345323741007,0.8503597122302157
0.6440944881889763,0.168503937007874,0.5984251968503937,0.4519685039370077,0.7259842519685039
0.7259842519685039,0.1496062992125983,0.678740157480315,0.7511811023622049,0.8708661417322834
0.5666666666666667,0.4045454545454546,0.5606060606060607,0.543939393939394,0.8318181818181818
0.6610687022900763,0.1083969465648854,0.6824427480916031,0.6152671755725191,0.7801526717557252
0.5363636363636364,0.5181818181818182,0.6575757575757576,0.7196969696969698,0.6121212121212122
0.708974358974359,0.323076923076923,0.3448717948717948,0.3884615384615384,0.8923076923076924
0.7763636363636364,0.2363636363636362,0.6036363636363636,0.4745454545454545,0.790909090909091
0.8,0.2992481203007518,0.4812030075187969,0.4345864661654134,0.6887218045112782
0.7333333333333333,0.3666666666666666,0.5833333333333333,0.5515151515151515,0.8621212121212121
0.6318840579710144,0.5855072463768116,0.2536231884057972,0.0507246376811594,0.4565217391304347
0.7924242424242424,0.1196969696969696,0.6318181818181818,0.7257575757575758,0.7954545454545455
0.637593984962406,0.2390977443609022,0.1052631578947368,0.1353383458646616,0.5729323308270676
0.5984251968503937,0.211023622047244,0.4330708661417322,0.44251968503937,0.6566929133858268
0.5153846153846153,0.3153846153846153,0.4557692307692307,0.5326923076923077,0.6057692307692307
