Exemplar_Size,Method,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.8784839113723701,0.6725979473424928,0.5075999820587963
All Exemplars,DDGR,0.47996556153136344,0.2950822300268141,0.22442112960529917
All Exemplars,VAE_Adapt,0.6042315402779521,0.44847777315587933,0.24638002458892805
All Exemplars,VAE_BBox,0.6689768858871564,0.47698700292777546,0.28503785877114113
All Exemplars,VAE_Filter,0.6643109648546431,0.4651183527935461,0.2709095908122222
All Exemplars,VAE_GMM,0.8503121812856992,0.712463934061866,0.585620929331675
