dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
uci,22,1, ce_fetril,none, none,0,100,0.3904765653113525,1.171429695934057,0.1154501821845769,0.346350546553731
uci,22,1, ce_fetril,none, none,0,142,0.388038078426487,1.164114235279461,0.1105996169563796,0.331798850869139
uci,22,1, ce_fetril,none, none,0,201,0.3872226346836046,1.1616679040508138,0.1091159020860989,0.3273477062582969
uci,22,1, ce_fetril,none, none,0,285,0.3887848263295989,1.1663544789887963,0.1083420156087312,0.3250260468261937
uci,22,1, ce_fetril,none, none,0,135,0.388919951385922,1.1667598541577655,0.1078518464499049,0.3235555393497149
uci,22,1, ce_ddgr,none, none,0,100,11.558079725048607,34.67423917514582,13.617017167392705,40.85105150217812
uci,22,1, ce_ddgr,none, none,0,142,11.268681937807964,33.80604581342389,13.333664298368,40.00099289510399
uci,22,1, ce_ddgr,none, none,0,201,11.164004609899386,33.492013829698166,13.214263496120225,39.64279048836066
uci,22,1, ce_ddgr,none, none,0,285,11.182046597978722,33.54613979393616,13.215804799490924,39.64741439847276
uci,22,1, ce_ddgr,none, none,0,135,11.131811634865068,33.39543490459521,13.1591209090915,39.477362727274496
uci,22,1, ce_vae,boundary_box, none,0,100,2.466414147863785,7.399242443591357,2.0822703352611924,6.246811005783578
uci,22,1, ce_vae,boundary_box, none,0,142,2.423405825879632,7.270217477638895,2.050871276270805,6.152613828812416
uci,22,1, ce_vae,boundary_box, none,0,201,2.3956390650046084,7.186917195013828,2.0320508349859328,6.096152504957798
uci,22,1, ce_vae,boundary_box, none,0,285,2.4072828031791773,7.221848409537537,2.052439431747835,6.157318295243507
uci,22,1, ce_vae,boundary_box, none,0,135,2.3939097241374343,7.1817291724123065,2.045106584239337,6.135319752718011
uci,22,1, ce_vae,boundary_box, probability,0,100,3.059107586648315,9.177322759944946,2.580950366809136,7.742851100427409
uci,22,1, ce_vae,boundary_box, probability,0,142,2.9105128142568804,8.73153844277064,2.4590234863778786,7.377070459133635
uci,22,1, ce_vae,boundary_box, probability,0,201,2.894193756166432,8.682581268499295,2.4397492111246626,7.319247633373986
uci,22,1, ce_vae,boundary_box, probability,0,285,2.8786293753681504,8.63588812610445,2.4317695301879825,7.295308590563946
uci,22,1, ce_vae,boundary_box, probability,0,135,2.8093696920449545,8.428109076134861,2.375697765778749,7.12709329733625
uci,22,1, ce_vae,gmm, none,0,100,2.9708435301772425,8.912530590531727,2.503764026808656,7.511292080425968
uci,22,1, ce_vae,gmm, none,0,142,2.869911907085529,8.609735721256584,2.405166185812817,7.215498557438453
uci,22,1, ce_vae,gmm, none,0,201,2.9040739887807927,8.71222196634238,2.4392115253748163,7.3176345761244495
uci,22,1, ce_vae,gmm, none,0,285,2.889233311022527,8.667699933067585,2.4222336583486244,7.266700975045873
uci,22,1, ce_vae,gmm, none,0,135,2.874714052559185,8.62414215767756,2.406871806776359,7.220615420329074
