Exemplar_Size,Method,Task 1,Task 2
All Exemplars,FeTrIL,0.9984553496794717,0.1847607796810395
All Exemplars,DDGR,0.9958337410327023,0.6398818665091554
All Exemplars,VAE_BBox,0.9951389493049335,0.8585587714116952
All Exemplars,VAE_Filter,0.9953930821503076,0.8557747588107895
All Exemplars,VAE_GMM,0.9958376448768778,0.9203150226422524
