FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.4785714285714285,1.0,1.0,1.0,1.0
0.3142857142857142,1.0,1.0,1.0,1.0
0.184,1.0,1.0,0.992,0.984
0.1642857142857142,0.7571428571428571,0.9857142857142858,0.9785714285714286,0.9642857142857142
0.1928571428571428,0.8928571428571429,1.0,0.9928571428571428,0.9928571428571428
0.0928571428571428,0.8142857142857143,1.0,0.9928571428571428,0.9928571428571428
0.3461538461538461,1.0,1.0,1.0,1.0
0.2333333333333333,0.8166666666666668,0.9833333333333334,1.0,0.9333333333333332
0.3357142857142857,0.9714285714285716,0.9642857142857144,0.9714285714285716,0.9714285714285716
0.3785714285714285,1.0,1.0,1.0,1.0
0.3142857142857142,0.9428571428571428,0.9714285714285716,1.0,0.9928571428571428
0.3214285714285713,1.0,1.0,1.0,1.0
0.248,0.992,1.0,1.0,1.0
0.2551724137931034,1.0,1.0,1.0,1.0
0.44,0.9733333333333334,0.98,0.9733333333333334,0.9866666666666668
0.2571428571428571,0.9785714285714286,0.9642857142857144,0.9785714285714286,0.9714285714285716
0.4206896551724138,1.0,0.9724137931034484,1.0,1.0
0.3724137931034482,1.0,1.0,1.0,0.993103448275862
0.3785714285714285,1.0,1.0,1.0,1.0
0.1307692307692307,0.8615384615384615,0.976923076923077,0.976923076923077,0.9692307692307692
0.36,1.0,1.0,1.0,1.0
0.3466666666666666,0.98,0.9733333333333334,0.9733333333333334,0.9866666666666668
0.3199999999999999,0.9866666666666668,0.98,0.9866666666666668,0.9733333333333334
0.2357142857142856,0.7142857142857142,1.0,1.0,0.9857142857142858
0.3071428571428571,1.0,1.0,1.0,1.0
0.3666666666666666,1.0,0.9916666666666668,1.0,1.0
0.2285714285714285,0.8928571428571429,1.0,0.9928571428571428,1.0
0.2733333333333333,0.9866666666666668,0.98,0.9933333333333334,0.98
0.4413793103448276,0.993103448275862,1.0,0.9862068965517242,1.0
0.2714285714285713,1.0,1.0,1.0,1.0
