dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
realworld,1111,2, ce_fetril,none, none,0,100,2.273126204013825,11.365631020069122,0.4571391211201747,2.285695605600873
realworld,1111,2, ce_fetril,none, none,0,299,2.25477409525464,11.2738704762732,0.454725781219701,2.2736289060985047
realworld,1111,2, ce_fetril,none, none,0,894,2.252891439596812,11.26445719798406,0.4543776323480738,2.271888161740369
realworld,1111,2, ce_fetril,none, none,0,2674,2.259514593842128,11.297572969210645,0.4546964760186773,2.2734823800933857
realworld,1111,2, ce_fetril,none, none,0,215,2.2615308573246,11.307654286623,0.4547453625947237,2.2737268129736186
realworld,1111,2, ce_ddgr,none, none,0,100,125.78239726915956,628.9119863457978,157.70364819161594,788.5182409580797
realworld,1111,2, ce_ddgr,none, none,0,299,127.79410472596685,638.9705236298342,159.6724590121954,798.3622950609773
realworld,1111,2, ce_ddgr,none, none,0,894,126.71718422943516,633.585921147176,158.59378931402327,792.9689465701166
realworld,1111,2, ce_ddgr,none, none,0,2674,126.99826059844966,634.9913029922483,158.8908582612499,794.4542913062498
realworld,1111,2, ce_ddgr,none, none,0,215,126.10572848502292,630.5286424251149,158.0051477873722,790.0257389368613
realworld,1111,2, ce_vae,boundary_box, none,0,100,13.834388683506596,69.17194341753299,13.250094287283712,66.2504714364186
realworld,1111,2, ce_vae,boundary_box, none,0,299,14.130515363942834,70.65257681971416,13.454645974157996,67.27322987078999
realworld,1111,2, ce_vae,boundary_box, none,0,894,14.24872378651674,71.24361893258369,13.616232987344258,68.08116493672132
realworld,1111,2, ce_vae,boundary_box, none,0,2674,14.207950272336603,71.03975136168302,13.575699517602718,67.87849758801362
realworld,1111,2, ce_vae,boundary_box, none,0,215,14.174456346624838,70.87228173312421,13.503376417147615,67.51688208573809
realworld,1111,2, ce_vae,boundary_box, probability,0,100,14.04461839582771,70.22309197913856,13.378742594563713,66.89371297281856
realworld,1111,2, ce_vae,boundary_box, probability,0,299,13.888749717691288,69.44374858845646,13.263692411333322,66.31846205666662
realworld,1111,2, ce_vae,boundary_box, probability,0,894,13.818611197318464,69.09305598659233,13.202094956363242,66.0104747818162
realworld,1111,2, ce_vae,boundary_box, probability,0,2674,13.879623281282054,69.39811640641031,13.242550760704711,66.21275380352357
realworld,1111,2, ce_vae,boundary_box, probability,0,215,13.814983834392075,69.0749191719604,13.18932595260317,65.94662976301585
realworld,1111,2, ce_vae,gmm, none,0,100,15.074955481706803,75.37477740853404,13.184915968415634,65.92457984207819
realworld,1111,2, ce_vae,gmm, none,0,299,15.184293918907636,75.92146959453821,13.274501869237673,66.37250934618835
realworld,1111,2, ce_vae,gmm, none,0,894,15.319026488473428,76.59513244236716,13.40559063684402,67.02795318422011
realworld,1111,2, ce_vae,gmm, none,0,2674,15.332762264070718,76.66381132035362,13.426253974201776,67.1312698710089
realworld,1111,2, ce_vae,gmm, none,0,215,15.293573054877424,76.46786527438711,13.389963020533322,66.94981510266662
