method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
DDGR,100,126.67953506160684,633.3976753080342,158.57318051329133,792.865902566457,1426.2635778744911
FeTrIL,100,2.260367438006401,11.301837190032005,0.4551368746602701,2.27568437330135,13.577521563333356
VAE_BBox,100,14.119206890585522,70.59603445292761,13.480009836707259,67.40004918353631,137.99608363646394
VAE_Filter,100,13.889317285302317,69.44658642651162,13.255281335113631,66.27640667556815,135.72299310207978
VAE_GMM,100,15.240922241607203,76.20461120803603,13.336245093846486,66.68122546923243,142.88583667726846
DDGR,299,126.67953506160684,633.3976753080342,158.57318051329133,792.865902566457,1426.2635778744911
FeTrIL,299,2.260367438006401,11.301837190032005,0.4551368746602701,2.27568437330135,13.577521563333356
VAE_BBox,299,14.119206890585522,70.59603445292761,13.480009836707259,67.40004918353631,137.99608363646394
VAE_Filter,299,13.889317285302317,69.44658642651162,13.255281335113631,66.27640667556815,135.72299310207978
VAE_GMM,299,15.240922241607203,76.20461120803603,13.336245093846486,66.68122546923243,142.88583667726846
DDGR,894,126.67953506160684,633.3976753080342,158.57318051329133,792.865902566457,1426.2635778744911
FeTrIL,894,2.260367438006401,11.301837190032005,0.4551368746602701,2.27568437330135,13.577521563333356
VAE_BBox,894,14.119206890585522,70.59603445292761,13.480009836707259,67.40004918353631,137.99608363646394
VAE_Filter,894,13.889317285302317,69.44658642651162,13.255281335113631,66.27640667556815,135.72299310207978
VAE_GMM,894,15.240922241607203,76.20461120803603,13.336245093846486,66.68122546923243,142.88583667726846
DDGR,2674,126.67953506160684,633.3976753080342,158.57318051329133,792.865902566457,1426.2635778744911
FeTrIL,2674,2.260367438006401,11.301837190032005,0.4551368746602701,2.27568437330135,13.577521563333356
VAE_BBox,2674,14.119206890585522,70.59603445292761,13.480009836707259,67.40004918353631,137.99608363646394
VAE_Filter,2674,13.889317285302317,69.44658642651162,13.255281335113631,66.27640667556815,135.72299310207978
VAE_GMM,2674,15.240922241607203,76.20461120803603,13.336245093846486,66.68122546923243,142.88583667726846
DDGR,215,126.67953506160684,633.3976753080342,158.57318051329133,792.865902566457,1426.2635778744911
FeTrIL,215,2.260367438006401,11.301837190032005,0.4551368746602701,2.27568437330135,13.577521563333356
VAE_BBox,215,14.119206890585522,70.59603445292761,13.480009836707259,67.40004918353631,137.99608363646394
VAE_Filter,215,13.889317285302317,69.44658642651162,13.255281335113631,66.27640667556815,135.72299310207978
VAE_GMM,215,15.240922241607203,76.20461120803603,13.336245093846486,66.68122546923243,142.88583667726846
