method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
DDGR,100,69.5800830987247,139.1601661974494,77.72831959222982,155.45663918445965,294.61680538190905
FeTrIL,100,2.3693757653422653,4.738751530684531,0.42817691155771415,0.8563538231154283,5.595105353799959
VAE_BBox,100,14.35593435711724,28.71186871423448,12.654694878498919,25.30938975699784,54.02125847123232
VAE_Filter,100,14.39998706023809,28.79997412047618,12.716649645268712,25.433299290537423,54.2332734110136
VAE_GMM,100,15.38061508598903,30.76123017197806,13.254524435108527,26.509048870217054,57.270279042195114
DDGR,235,69.5800830987247,139.1601661974494,77.72831959222982,155.45663918445965,294.61680538190905
FeTrIL,235,2.3693757653422653,4.738751530684531,0.42817691155771415,0.8563538231154283,5.595105353799959
VAE_BBox,235,14.35593435711724,28.71186871423448,12.654694878498919,25.30938975699784,54.02125847123232
VAE_Filter,235,14.39998706023809,28.79997412047618,12.716649645268712,25.433299290537423,54.2332734110136
VAE_GMM,235,15.38061508598903,30.76123017197806,13.254524435108527,26.509048870217054,57.270279042195114
DDGR,554,69.5800830987247,139.1601661974494,77.72831959222982,155.45663918445965,294.61680538190905
FeTrIL,554,2.3693757653422653,4.738751530684531,0.42817691155771415,0.8563538231154283,5.595105353799959
VAE_BBox,554,14.35593435711724,28.71186871423448,12.654694878498919,25.30938975699784,54.02125847123232
VAE_Filter,554,14.39998706023809,28.79997412047618,12.716649645268712,25.433299290537423,54.2332734110136
VAE_GMM,554,15.38061508598903,30.76123017197806,13.254524435108527,26.509048870217054,57.270279042195114
DDGR,1303,69.5800830987247,139.1601661974494,77.72831959222982,155.45663918445965,294.61680538190905
FeTrIL,1303,2.3693757653422653,4.738751530684531,0.42817691155771415,0.8563538231154283,5.595105353799959
VAE_BBox,1303,14.35593435711724,28.71186871423448,12.654694878498919,25.30938975699784,54.02125847123232
VAE_Filter,1303,14.39998706023809,28.79997412047618,12.716649645268712,25.433299290537423,54.2332734110136
VAE_GMM,1303,15.38061508598903,30.76123017197806,13.254524435108527,26.509048870217054,57.270279042195114
DDGR,95,69.5800830987247,139.1601661974494,77.72831959222982,155.45663918445965,294.61680538190905
FeTrIL,95,2.3693757653422653,4.738751530684531,0.42817691155771415,0.8563538231154283,5.595105353799959
VAE_BBox,95,14.35593435711724,28.71186871423448,12.654694878498919,25.30938975699784,54.02125847123232
VAE_Filter,95,14.39998706023809,28.79997412047618,12.716649645268712,25.433299290537423,54.2332734110136
VAE_GMM,95,15.38061508598903,30.76123017197806,13.254524435108527,26.509048870217054,57.270279042195114
