FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.6074074074074074,0.6962962962962962,0.8320987654320987,0.8419753086419753,0.9185185185185184
0.5802469135802469,0.7308641975308641,0.8345679012345679,0.8419753086419753,0.9407407407407408
0.5061728395061728,0.562962962962963,0.7234567901234568,0.7530864197530864,0.8938271604938273
0.528395061728395,0.5382716049382716,0.74320987654321,0.7679012345679013,0.817283950617284
0.5580246913580247,0.6271604938271605,0.6938271604938272,0.7679012345679013,0.7679012345679013
0.4469135802469135,0.7358024691358025,0.9012345679012344,0.962962962962963,0.9382716049382716
0.5604938271604938,0.6987654320987653,0.9209876543209876,0.9061728395061728,0.9703703703703702
0.6469135802469136,0.7358024691358025,0.8419753086419753,0.9012345679012344,0.9185185185185184
0.5358024691358024,0.7382716049382716,0.762962962962963,0.8444444444444444,0.8790123456790123
0.5135802469135803,0.7777777777777777,0.7876543209876543,0.8469135802469137,0.891358024691358
0.5234567901234568,0.6123456790123456,0.7555555555555555,0.7950617283950617,0.9061728395061728
0.4567901234567901,0.6493827160493828,0.8864197530864197,0.9209876543209876,0.9753086419753084
0.6370370370370371,0.7555555555555555,0.7654320987654322,0.834567901234568,0.8419753086419753
0.4395061728395061,0.562962962962963,0.7777777777777778,0.7209876543209877,0.9012345679012344
0.5753086419753086,0.7358024691358024,0.7728395061728394,0.8592592592592592,0.9061728395061728
0.5802469135802469,0.6123456790123457,0.8617283950617283,0.888888888888889,0.9358024691358025
0.562962962962963,0.6938271604938271,0.6987654320987653,0.669135802469136,0.8518518518518517
0.5358024691358024,0.6123456790123456,0.7086419753086419,0.7925925925925925,0.908641975308642
0.5209876543209876,0.6864197530864198,0.9160493827160494,0.962962962962963,0.9234567901234566
0.4469135802469135,0.5777777777777777,0.7654320987654322,0.7679012345679012,0.925925925925926
0.6049382716049383,0.7604938271604939,0.8148148148148149,0.8246913580246913,0.9308641975308642
0.5506172839506173,0.671604938271605,0.9111111111111112,0.9111111111111112,0.9629629629629628
0.5259259259259259,0.7086419753086419,0.7432098765432099,0.782716049382716,0.8814814814814813
0.4888888888888887,0.6962962962962963,0.925925925925926,0.9308641975308642,0.9580246913580248
0.508641975308642,0.6790123456790124,0.8839506172839506,0.8592592592592592,0.925925925925926
0.6049382716049383,0.654320987654321,0.8592592592592592,0.8024691358024691,0.8814814814814815
0.4913580246913581,0.5679012345679013,0.7925925925925925,0.7851851851851852,0.9333333333333332
0.5851851851851853,0.6987654320987654,0.8074074074074075,0.8493827160493828,0.8543209876543211
0.5950617283950617,0.7037037037037037,0.7037037037037036,0.7432098765432099,0.8148148148148147
0.6296296296296295,0.708641975308642,0.8098765432098766,0.8543209876543209,0.9333333333333332
