Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.00196078431372548,0.8,1.0,1.0,FeTrIL
All Exemplars,0.017721518987341763,0.6,1.0,1.0,FeTrIL
All Exemplars,0.0,0.5599999999999999,1.0,1.0,FeTrIL
All Exemplars,0.0,0.6,1.0,1.0,FeTrIL
All Exemplars,0.05473684210526314,0.7481481481481482,1.0,1.0,FeTrIL
All Exemplars,0.00759493670886074,0.6,1.0,1.0,FeTrIL
All Exemplars,0.010752688172043,0.8,1.0,1.0,FeTrIL
All Exemplars,0.00196078431372548,0.8,1.0,0.0,FeTrIL
All Exemplars,0.0,0.8,1.0,1.0,FeTrIL
All Exemplars,0.0050632911392404795,0.29259259259259257,1.0,1.0,FeTrIL
All Exemplars,0.04050632911392402,0.4,1.0,1.0,FeTrIL
All Exemplars,0.14666666666666664,0.0,1.0,1.0,FeTrIL
All Exemplars,0.0294736842105263,0.6,0.2,1.0,FeTrIL
All Exemplars,0.1883495145631068,0.3333333333333333,0.8,1.0,FeTrIL
All Exemplars,0.044210526315789464,0.8,1.0,1.0,FeTrIL
All Exemplars,0.10666666666666665,0.0,1.0,1.0,FeTrIL
All Exemplars,0.0037037037037037,0.5066666666666666,1.0,1.0,FeTrIL
All Exemplars,0.03037974683544304,0.19223300970873788,1.0,0.0,FeTrIL
All Exemplars,0.012631578947368419,0.6,1.0,1.0,FeTrIL
All Exemplars,0.0045977011494252795,0.2,1.0,1.0,FeTrIL
All Exemplars,0.23883495145631067,0.8,1.0,1.0,FeTrIL
All Exemplars,0.19223300970873783,0.5978494623655914,1.0,1.0,FeTrIL
All Exemplars,0.0025316455696202398,0.40194174757281553,1.0,1.0,FeTrIL
All Exemplars,0.010526315789473679,0.4,1.0,1.0,FeTrIL
All Exemplars,0.09052631578947366,0.3924050632911392,1.0,1.0,FeTrIL
All Exemplars,0.18666666666666668,0.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.19354838709677416,0.6,0.0,0.8,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,1.0,0.9949367088607595,1.0,1.0,DDGR
All Exemplars,1.0,0.9978494623655914,1.0,1.0,DDGR
All Exemplars,1.0,0.9333333333333332,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9978494623655914,0.9733333333333333,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.996116504854369,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,0.9733333333333333,1.0,0.9974683544303797,1.0,DDGR
All Exemplars,1.0,1.0,0.9199999999999999,1.0,DDGR
All Exemplars,0.9941747572815535,0.9733333333333333,0.9974683544303797,0.9988505747126437,DDGR
All Exemplars,0.9978947368421054,0.9978494623655914,1.0,1.0,DDGR
All Exemplars,0.9866666666666667,0.9956989247311828,0.9981481481481481,1.0,DDGR
All Exemplars,1.0,0.9733333333333333,0.996116504854369,1.0,DDGR
All Exemplars,0.9974683544303797,0.996116504854369,1.0,0.9466666666666665,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9733333333333334,1.0,1.0,DDGR
All Exemplars,0.996116504854369,1.0,1.0,1.0,DDGR
