dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
pamap,341,0, ce_fetril,none, none,0,100,1.2861050409575303,5.144420163830121,0.451697396611174,1.806789586444696
pamap,341,0, ce_fetril,none, none,0,240,1.3093313607697683,5.237325443079074,0.4553638004542639,1.821455201817056
pamap,341,0, ce_fetril,none, none,0,575,1.336456991225067,5.345827964900268,0.4613777737443645,1.8455110949774585
pamap,341,0, ce_fetril,none, none,0,1378,1.3432653674390167,5.373061469756067,0.4621062660977865,1.8484250643911464
pamap,341,0, ce_fetril,none, none,0,175,1.3300822080361347,5.320328832144539,0.4588683820391694,1.8354735281566776
pamap,341,0, ce_ddgr,none, none,0,100,50.41424383117507,201.65697532470028,63.0348577639088,252.1394310556352
pamap,341,0, ce_ddgr,none, none,0,240,49.72811051959482,198.91244207837929,62.33990128651882,249.3596051460753
pamap,341,0, ce_ddgr,none, none,0,575,50.04982156097475,200.199286243899,62.66808968521654,250.67235874086617
pamap,341,0, ce_ddgr,none, none,0,1378,49.473553774195416,197.8942150967817,62.09553682844465,248.3821473137786
pamap,341,0, ce_ddgr,none, none,0,175,49.65651034348955,198.6260413739582,62.26869544840108,249.0747817936043
pamap,341,0, ce_vae,boundary_box, none,0,100,10.329054139585544,41.31621655834218,9.478812943243732,37.915251772974926
pamap,341,0, ce_vae,boundary_box, none,0,240,10.461736670679723,41.846946682718894,9.600909127760678,38.40363651104271
pamap,341,0, ce_vae,boundary_box, none,0,575,10.468132493096508,41.872529972386026,9.60927448451726,38.43709793806904
pamap,341,0, ce_vae,boundary_box, none,0,1378,10.378135609052457,41.51254243620982,9.525678556528874,38.102714226115495
pamap,341,0, ce_vae,boundary_box, none,0,175,10.369319461453706,41.477277845814825,9.532985399576525,38.1319415983061
pamap,341,0, ce_vae,boundary_box, probability,0,100,10.448166426923128,41.79266570769251,9.56429217355326,38.25716869421304
pamap,341,0, ce_vae,boundary_box, probability,0,240,10.515960046719684,41.64922415670253,9.522919016246451,38.34095147317047
pamap,341,0, ce_vae,boundary_box, probability,0,575,10.592180287071196,41.7080892760371,9.518685564603617,38.24767450147225
pamap,341,0, ce_vae,boundary_box, probability,0,1378,10.618453273869799,41.97732483913454,9.579452329168287,38.38125785977559
pamap,341,0, ce_vae,boundary_box, probability,0,175,10.384172518388455,41.89903528505311,9.53148663159288,38.41037633169702
pamap,341,0, ce_vae,gmm, none,0,100,11.072676497045904,44.29070598818362,9.63665282363072,38.54661129452288
pamap,341,0, ce_vae,gmm, none,0,240,10.989508988258118,43.95803595303247,9.548112689626093,38.19245075850437
pamap,341,0, ce_vae,gmm, none,0,575,10.914800600045258,43.65920240018103,9.467455877332638,37.86982350933055
pamap,341,0, ce_vae,gmm, none,0,1378,10.991787156811917,43.96714862724766,9.552160434199807,38.20864173679923
pamap,341,0, ce_vae,gmm, none,0,175,11.015855193504445,44.06342077401777,9.57583506124715,38.3033402449886
