Exemplar_Size,Method,Task 1,Task 2
All Exemplars,FeTrIL,0.8518797313265127,0.4239068100358423
All Exemplars,DDGR,0.839642767382473,0.49586021505376343
All Exemplars,VAE_BBox,0.8432172906782103,0.6258781362007169
All Exemplars,VAE_Filter,0.8361662503877282,0.6298566308243727
All Exemplars,VAE_GMM,0.8433248588790092,0.7507347670250897
