FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.9095890410958904,0.9041095890410956,0.8876712328767123,0.9013698630136986,0.8876712328767123
0.8022988505747127,0.8045977011494253,0.8229885057471265,0.825287356321839,0.7931034482758621
0.9875,0.9875,0.9875,0.9875,0.9875
0.9842105263157896,0.986842105263158,0.986842105263158,0.986842105263158,0.986842105263158
0.9772727272727272,0.9772727272727272,0.9772727272727272,0.9772727272727272,0.9772727272727272
0.9733333333333332,0.9555555555555556,0.9600000000000002,0.9622222222222222,0.9533333333333334
0.9475,0.96,0.9425,0.9375,0.9475
0.944736842105263,0.9289473684210529,0.9394736842105263,0.9526315789473684,0.9342105263157894
0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872
0.986842105263158,0.986842105263158,0.986842105263158,0.986842105263158,0.986842105263158
0.9068493150684932,0.8821917808219177,0.9041095890410956,0.904109589041096,0.8958904109589042
0.9770491803278688,0.9868852459016392,0.9803278688524588,0.9737704918032788,0.9836065573770492
0.9552631578947368,0.9421052631578948,0.9394736842105262,0.9315789473684212,0.9473684210526316
0.990909090909091,0.9863636363636364,0.9931818181818182,0.9863636363636364,0.9886363636363636
0.9803921568627452,0.9803921568627452,0.9803921568627452,0.9803921568627452,0.9803921568627452
0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668
0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668
0.9827586206896552,0.9827586206896552,0.9827586206896552,0.9827586206896552,0.9827586206896552
0.9866666666666668,0.9866666666666668,0.9840000000000002,0.9840000000000002,0.9866666666666668
0.9661538461538464,0.9753846153846156,0.9784615384615384,0.9753846153846156,0.9784615384615384
0.9692307692307692,0.9538461538461538,0.9692307692307692,0.9753846153846156,0.9846153846153848
0.9376623376623376,0.935064935064935,0.9376623376623376,0.9272727272727274,0.9168831168831169
0.9376623376623376,0.9272727272727272,0.9194805194805196,0.9324675324675324,0.9194805194805196
0.9421052631578948,0.9526315789473684,0.9499999999999998,0.9263157894736842,0.9342105263157896
0.9888888888888888,0.9888888888888888,0.9866666666666666,0.9888888888888888,0.9844444444444445
0.9925,0.985,0.9825,0.99,0.98
0.986842105263158,0.986842105263158,0.986842105263158,0.986842105263158,0.986842105263158
0.9863013698630138,0.9863013698630138,0.9863013698630138,0.9863013698630138,0.9863013698630138
0.7977011494252875,0.8206896551724139,0.8436781609195403,0.8321839080459771,0.8321839080459771
0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872
