Exemplar_Size,Method,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.7515619534594564,0.3038293996873674,0.0054677949380498225
All Exemplars,DDGR,0.22250743460543815,0.1842715788976879,0.20740870454816324
All Exemplars,VAE_Adapt,0.6018347460663105,0.35355087652610584,0.26539335917870516
All Exemplars,VAE_BBox,0.6770256306302497,0.4636971641211091,0.32989610176943723
All Exemplars,VAE_Filter,0.680239557571068,0.46193584367085766,0.33618254916237206
All Exemplars,VAE_GMM,0.7485058012017886,0.5543786156830557,0.43245991044273546
