Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.9020221302731009,0.5393329662549778,0.2774456194630706,0.10890585241730276
All Exemplars,DDGR,0.9017932037075921,0.5385524235259957,0.3617443270902114,0.2916539440203562
All Exemplars,VAE_Adapt,0.8981494402376111,0.7544249316217161,0.4929233792268361,0.3439185750636132
All Exemplars,VAE_BBox,0.9003724655177496,0.7966033662922454,0.5778265138365714,0.4017302798982188
All Exemplars,VAE_Filter,0.8993378355173597,0.7980125296044535,0.5763260556651749,0.4073282442748091
All Exemplars,VAE_GMM,0.8992009781495599,0.8371710114095483,0.6493516648719234,0.49316369804919424
