Exemplar_Size,Task 1,Task 2,Task 3,Method
All Exemplars,0.9972560975609757,0.19796747967479672,0.153184165232358,FeTrIL
All Exemplars,0.9983050847457628,0.2323361823361823,0.1944922547332186,FeTrIL
All Exemplars,0.9996296296296296,0.19203778677462885,0.1497418244406196,FeTrIL
All Exemplars,1.0,0.1708274894810659,0.1818703384968445,FeTrIL
All Exemplars,0.9996699669966997,0.20967741935483866,0.1818703384968445,FeTrIL
All Exemplars,0.9990853658536587,0.24790665751544266,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.19509116409537164,0.1818703384968445,FeTrIL
All Exemplars,1.0,0.22276422764227638,0.153184165232358,FeTrIL
All Exemplars,0.9968858131487888,0.19739190116678101,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.22750677506775063,0.153184165232358,FeTrIL
All Exemplars,0.9990853658536587,0.2006802721088435,0.1566265060240964,FeTrIL
All Exemplars,0.9938356164383562,0.1899319727891156,0.1566265060240964,FeTrIL
All Exemplars,1.0,0.25531914893617025,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.19186535764375873,0.1818703384968445,FeTrIL
All Exemplars,1.0,0.21317776252573778,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.17867746288798916,0.1497418244406196,FeTrIL
All Exemplars,0.9968858131487888,0.18843537414965983,0.1566265060240964,FeTrIL
All Exemplars,1.0,0.19197278911564628,0.1566265060240964,FeTrIL
All Exemplars,1.0,0.17826086956521733,0.1818703384968445,FeTrIL
All Exemplars,1.0,0.2108262108262108,0.1944922547332186,FeTrIL
All Exemplars,1.0,0.20700068634179822,0.1640849110728628,FeTrIL
All Exemplars,0.9990853658536587,0.18843537414965983,0.1566265060240964,FeTrIL
All Exemplars,0.9966101694915255,0.1917378917378917,0.1944922547332186,FeTrIL
All Exemplars,1.0,0.24433768016472204,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.2308555399719495,0.1818703384968445,FeTrIL
All Exemplars,0.9986666666666666,0.21910569105691052,0.153184165232358,FeTrIL
All Exemplars,1.0,0.2150997150997151,0.1944922547332186,FeTrIL
All Exemplars,0.9972881355932206,0.2280027453671928,0.1640849110728628,FeTrIL
All Exemplars,1.0,0.20476190476190478,0.1566265060240964,FeTrIL
All Exemplars,0.9969178082191782,0.22464387464387459,0.1944922547332186,FeTrIL
All Exemplars,0.9957317073170732,0.7010840108401084,0.4576018359150889,DDGR
All Exemplars,0.9918644067796609,0.6985754985754985,0.580722891566265,DDGR
All Exemplars,1.0,0.749527665317139,0.5096959265633965,DDGR
All Exemplars,1.0,0.6855539971949509,0.4703384968445209,DDGR
All Exemplars,0.9983498349834985,0.6910238429172512,0.47079747561675267,DDGR
All Exemplars,0.9963414634146343,0.676595744680851,0.40860585197934596,DDGR
All Exemplars,0.9980198019801982,0.7158485273492287,0.431784279977051,DDGR
All Exemplars,1.0,0.6830623306233062,0.4359150889271371,DDGR
All Exemplars,0.9899653979238753,0.6819492107069322,0.4925989672977624,DDGR
All Exemplars,1.0,0.6762872628726286,0.5451520367183018,DDGR
All Exemplars,0.9969512195121952,0.7089795918367348,0.5041881812966149,DDGR
All Exemplars,0.9914383561643836,0.7034013605442178,0.45840504876649446,DDGR
All Exemplars,0.9973484848484848,0.7076183939601922,0.48387837062535854,DDGR
All Exemplars,1.0,0.7002805049088359,0.4615031554790591,DDGR
All Exemplars,0.9996732026143791,0.7336993822923816,0.5006310958118186,DDGR
All Exemplars,1.0,0.6914979757085021,0.43155479059093516,DDGR
All Exemplars,0.9844290657439447,0.7195918367346938,0.5189902467010901,DDGR
All Exemplars,1.0,0.6941496598639456,0.47733792312105566,DDGR
All Exemplars,0.998019801980198,0.6755960729312763,0.49822145725760186,DDGR
All Exemplars,0.9992592592592594,0.7314814814814815,0.46012621916236374,DDGR
All Exemplars,0.9992592592592592,0.6853809196980096,0.44497991967871486,DDGR
All Exemplars,0.9969512195121952,0.7250340136054423,0.48571428571428565,DDGR
All Exemplars,0.9925423728813559,0.6931623931623931,0.5751004016064256,DDGR
All Exemplars,0.9983498349834983,0.7441317776252573,0.43625932300631093,DDGR
All Exemplars,0.9990099009900991,0.6640953716690042,0.5110728628800917,DDGR
All Exemplars,0.994,0.6563685636856369,0.48020654044750427,DDGR
All Exemplars,1.0,0.6874643874643874,0.4740103270223752,DDGR
All Exemplars,0.9911864406779662,0.7374056280027455,0.5226620768789443,DDGR
All Exemplars,1.0,0.6978231292517008,0.44107860011474476,DDGR
All Exemplars,0.9859589041095891,0.6792022792022792,0.533907056798623,DDGR
All Exemplars,0.9975609756097562,0.7971544715447154,0.5285140562248996,VAE_BBox
All Exemplars,0.9928813559322034,0.9578347578347579,0.523580034423408,VAE_BBox
All Exemplars,1.0,0.9607287449392713,0.46471600688468157,VAE_BBox
All Exemplars,1.0,0.9510518934081347,0.5558232931726907,VAE_BBox
All Exemplars,0.9976897689768978,0.8218793828892006,0.6699942627653471,VAE_BBox
