Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Method
All Exemplars,0.968421052631579,0.7372549019607844,0.5181818181818182,0.4864197530864197,FeTrIL
All Exemplars,0.9589743589743591,0.6296296296296295,0.5164179104477612,0.4345679012345679,FeTrIL
All Exemplars,0.9804878048780488,0.6192307692307694,0.49696969696969695,0.3851851851851852,FeTrIL
All Exemplars,0.9904761904761905,0.7818181818181819,0.5742857142857143,0.4814814814814815,FeTrIL
All Exemplars,0.980952380952381,0.6456140350877193,0.5771428571428572,0.4716049382716049,FeTrIL
All Exemplars,0.99,0.7433962264150944,0.5852941176470587,0.5012345679012344,FeTrIL
All Exemplars,0.9818181818181818,0.7017543859649124,0.5371428571428571,0.4469135802469135,FeTrIL
All Exemplars,1.0,0.679245283018868,0.5333333333333333,0.41728395061728385,FeTrIL
All Exemplars,0.97,0.6113207547169811,0.5441176470588236,0.45432098765432094,FeTrIL
All Exemplars,0.9894736842105264,0.6980392156862745,0.4818181818181818,0.44691358024691363,FeTrIL
All Exemplars,0.99,0.6679245283018868,0.5617647058823529,0.4271604938271604,FeTrIL
All Exemplars,0.985,0.6943396226415094,0.48529411764705876,0.43209876543209874,FeTrIL
All Exemplars,0.9627906976744185,0.6851851851851852,0.5088235294117647,0.39259259259259255,FeTrIL
All Exemplars,0.9804878048780488,0.6145454545454545,0.5171428571428571,0.4469135802469135,FeTrIL
All Exemplars,0.9894736842105264,0.6188679245283019,0.4970588235294118,0.4666666666666666,FeTrIL
All Exemplars,1.0,0.7254901960784312,0.5727272727272726,0.3382716049382716,FeTrIL
All Exemplars,0.9897435897435898,0.6185185185185185,0.4705882352941176,0.3604938271604938,FeTrIL
All Exemplars,0.9846153846153847,0.5555555555555556,0.5176470588235295,0.4419753086419752,FeTrIL
All Exemplars,0.9809523809523808,0.6771929824561403,0.5485714285714287,0.4518518518518519,FeTrIL
All Exemplars,0.975609756097561,0.5785714285714285,0.5014925373134328,0.4617283950617284,FeTrIL
All Exemplars,0.9767441860465116,0.6,0.4588235294117647,0.37283950617283945,FeTrIL
All Exemplars,1.0,0.679245283018868,0.4735294117647058,0.4049382716049383,FeTrIL
All Exemplars,0.9567567567567569,0.5038461538461538,0.4119402985074626,0.3407407407407407,FeTrIL
All Exemplars,0.9949999999999999,0.6641509433962265,0.55,0.4962962962962963,FeTrIL
All Exemplars,0.980952380952381,0.656140350877193,0.52,0.39259259259259255,FeTrIL
All Exemplars,0.9904761904761905,0.6836363636363636,0.5515151515151515,0.4469135802469135,FeTrIL
All Exemplars,0.9794871794871796,0.6,0.49253731343283585,0.44444444444444436,FeTrIL
All Exemplars,0.968421052631579,0.5924528301886791,0.40588235294117647,0.3432098765432098,FeTrIL
All Exemplars,0.9846153846153847,0.6814814814814815,0.5,0.36543209876543203,FeTrIL
All Exemplars,0.9589743589743591,0.5777777777777778,0.4567164179104477,0.3604938271604937,FeTrIL
All Exemplars,0.9631578947368421,0.6470588235294118,0.4818181818181818,0.38518518518518513,DDGR
All Exemplars,0.9743589743589745,0.5814814814814815,0.40597014925373126,0.31358024691358016,DDGR
All Exemplars,0.975609756097561,0.5615384615384615,0.33939393939393936,0.3160493827160494,DDGR
All Exemplars,0.9571428571428571,0.47636363636363627,0.3142857142857142,0.2345679012345679,DDGR
All Exemplars,0.9666666666666666,0.5824561403508772,0.39142857142857146,0.25925925925925924,DDGR
All Exemplars,0.975,0.6037735849056604,0.4323529411764705,0.32098765432098764,DDGR
All Exemplars,0.9772727272727272,0.6035087719298246,0.4742857142857143,0.36296296296296293,DDGR
All Exemplars,1.0,0.5773584905660377,0.42727272727272736,0.3950617283950617,DDGR
All Exemplars,0.96,0.569811320754717,0.44117647058823534,0.4098765432098765,DDGR
All Exemplars,0.968421052631579,0.5568627450980392,0.41818181818181815,0.31851851851851853,DDGR
All Exemplars,0.97,0.6981132075471698,0.4588235294117647,0.3728395061728394,DDGR
All Exemplars,0.975,0.6264150943396226,0.39117647058823535,0.28641975308641976,DDGR
All Exemplars,0.9813953488372092,0.6185185185185186,0.45294117647058824,0.3333333333333333,DDGR
All Exemplars,0.9853658536585366,0.41090909090909084,0.35142857142857137,0.27654320987654313,DDGR
All Exemplars,0.9789473684210528,0.7962264150943396,0.5382352941176471,0.39506172839506165,DDGR
All Exemplars,1.0,0.5607843137254902,0.4787878787878787,0.3679012345679012,DDGR
All Exemplars,1.0,0.7703703703703704,0.5176470588235293,0.3530864197530864,DDGR
All Exemplars,0.9846153846153847,0.7481481481481481,0.34411764705882353,0.2518518518518518,DDGR
All Exemplars,0.976190476190476,0.5368421052631579,0.31999999999999995,0.2444444444444444,DDGR
All Exemplars,0.975609756097561,0.6,0.3820895522388059,0.2814814814814814,DDGR
All Exemplars,0.9860465116279069,0.6035087719298246,0.4176470588235294,0.3604938271604938,DDGR
All Exemplars,1.0,0.6867924528301886,0.46470588235294114,0.32345679012345674,DDGR
All Exemplars,0.9405405405405405,0.5961538461538461,0.4119402985074627,0.28148148148148144,DDGR
All Exemplars,0.975,0.5962264150943397,0.5058823529411764,0.41234567901234565,DDGR
All Exemplars,0.980952380952381,0.687719298245614,0.48857142857142855,0.35308641975308636,DDGR
All Exemplars,1.0,0.7381818181818182,0.503030303030303,0.4913580246913581,DDGR
All Exemplars,0.9846153846153847,0.573076923076923,0.4208955223880597,0.2814814814814815,DDGR
All Exemplars,0.9789473684210528,0.720754716981132,0.5205882352941177,0.3432098765432098,DDGR
All Exemplars,0.9846153846153847,0.6703703703703704,0.46764705882352936,0.3703703703703703,DDGR
All Exemplars,0.9897435897435898,0.611111111111111,0.4119402985074627,0.3086419753086419,DDGR
All Exemplars,0.9947368421052631,0.8235294117647058,0.6696969696969697,0.49876543209876534,VAE_BBox
All Exemplars,0.9897435897435898,0.8777777777777777,0.6417910447761195,0.4,VAE_BBox
All Exemplars,0.9804878048780488,0.9115384615384615,0.4787878787878788,0.4518518518518519,VAE_BBox
