Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
All Exemplars,FeTrIL,0.3131508491508491,0.2176294816294816,0.18789676989676982,0.16315972915972912
All Exemplars,DDGR,1.0,0.9933333333333334,1.0,1.0
All Exemplars,VAE_Adapt,0.9942222222222222,0.9835555555555556,0.9962510822510822,0.9975477855477856
All Exemplars,VAE_BBox,0.9964444444444445,0.988,0.9991111111111111,0.9991111111111111
All Exemplars,VAE_Filter,0.9973015873015872,0.9955555555555555,0.9975844155844157,0.9995555555555556
All Exemplars,VAE_GMM,0.995015873015873,0.9874871794871795,1.0,0.9990476190476191
