FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.6966131907308377,0.6659536541889484,0.8584670231729055,0.9297682709447416
0.6882142857142857,0.7542857142857143,0.9028571428571428,0.9635714285714286
0.8532883642495784,0.6043844856661045,0.8610455311973018,0.9409780775716694
0.2494156928213688,0.6297161936560935,0.8984974958263774,0.9909849749582638
0.4196836555360281,0.6,0.90298769771529,0.9848857644991214
0.6223801065719361,0.6753108348134991,0.8159857904085257,0.9083481349911188
0.5557377049180328,0.7344262295081968,0.8368852459016394,0.9508196721311476
0.2746913580246913,0.5932098765432099,0.8274691358024693,0.9361111111111112
0.2235294117647059,0.7083778966131907,0.8930481283422459,0.9618538324420676
0.6453900709219859,0.723049645390071,0.8152482269503547,0.9340425531914892
0.5950207468879668,0.4975103734439834,0.8663900414937761,0.9551867219917012
0.6796116504854368,0.6120388349514564,0.9219417475728156,0.8520388349514564
0.3567233384853168,0.5591962905718701,0.8880989180834622,0.9712519319938177
0.7893155258764607,0.5202003338898163,0.821035058430718,0.9702838063439064
0.2927487352445194,0.7446880269814502,0.915345699831366,0.9720067453625634
0.7709949409780775,0.6650927487352445,0.7706576728499156,0.9470489038785834
0.6474226804123712,0.5534020618556701,0.784742268041237,0.9608247422680412
0.6576449912126539,0.5093145869947275,0.70298769771529,0.944463971880492
0.531095406360424,0.558303886925795,0.929328621908127,0.9865724381625444
0.786500888099467,0.5065719360568384,0.730373001776199,0.9463587921847246
0.5173144876325089,0.6413427561837455,0.9201413427561838,0.930035335689046
0.450873786407767,0.6050485436893204,0.9033009708737862,0.9685436893203884
0.6577540106951871,0.4684491978609625,0.8827094474153299,0.9351158645276292
0.3911190053285968,0.7023090586145648,0.953108348134991,0.9296625222024868
0.3561837455830388,0.6409893992932862,0.9197879858657244,0.9869257950530036
0.8166666666666668,0.6177304964539007,0.8343971631205672,0.9624113475177304
0.3648312611012433,0.5214920071047958,0.8017761989342806,0.9492007104795738
0.5730185497470489,0.6020236087689713,0.8350758853288364,0.936593591905565
0.5571177504393673,0.6038664323374341,0.7929701230228471,0.977152899824253
0.6139285714285714,0.6428571428571429,0.8703571428571429,0.9532142857142856
