FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.5886524822695035,0.726241134751773,0.6666666666666666,0.727659574468085,0.851063829787234
0.5770491803278688,0.759016393442623,0.8032786885245902,0.7737704918032786,0.7836065573770492
0.5949044585987261,0.556687898089172,0.7541401273885351,0.8433121019108281,0.937579617834395
0.6313513513513513,0.6183783783783784,0.8908108108108108,0.9264864864864866,0.9708108108108108
0.6508474576271186,0.527683615819209,0.7559322033898306,0.8926553672316384,0.9423728813559322
0.550326797385621,0.7751633986928104,0.6928104575163399,0.8130718954248366,0.8915032679738563
0.6214689265536724,0.576271186440678,0.7559322033898305,0.8564971751412429,0.9446327683615818
0.5894736842105264,0.5172932330827067,0.6646616541353383,0.7759398496240602,0.9263157894736842
0.5169811320754717,0.8018867924528303,0.8377358490566038,0.839622641509434,0.8415094339622641
0.6709219858156028,0.7191489361702127,0.5716312056737589,0.801418439716312,0.8241134751773049
0.606015037593985,0.6766917293233083,0.6330827067669172,0.6887218045112782,0.8661654135338346
0.5688888888888888,0.62,0.8144444444444444,0.8166666666666667,0.861111111111111
0.6754098360655738,0.4655737704918032,0.8049180327868852,0.821311475409836,0.8114754098360656
0.6691891891891892,0.6843243243243243,0.8713513513513513,0.8929729729729731,0.9805405405405404
0.5830065359477123,0.7934640522875818,0.6509803921568627,0.8535947712418303,0.8640522875816995
0.5843971631205674,0.5929078014184397,0.9404255319148936,1.0,0.975886524822695
0.5006711409395973,0.9100671140939596,0.8832214765100671,0.887248322147651,0.8912751677852349
0.5825503355704698,0.6214765100671141,0.8765100671140941,0.9154362416107382,0.8563758389261746
0.5866666666666667,0.4600000000000001,0.8399999999999999,0.94,0.936
0.6441558441558441,0.5532467532467532,0.8324675324675326,0.8701298701298701,0.937662337662338
0.6266666666666667,0.5413333333333334,0.9253333333333332,0.9586666666666666,0.9506666666666668
0.5077777777777778,0.8166666666666668,0.7366666666666667,0.7511111111111111,0.9366666666666668
0.5418181818181818,0.7272727272727273,0.7618181818181818,0.7872727272727272,0.7818181818181819
0.6379084967320262,0.5137254901960784,0.6169934640522877,0.7973856209150326,0.9189542483660132
0.5853333333333334,0.5133333333333334,0.8946666666666667,0.9506666666666668,0.94
0.6753623188405797,0.917391304347826,0.8739130434782609,0.9376811594202898,0.9260869565217392
0.7439490445859873,0.5363057324840764,0.7108280254777071,0.7770700636942675,0.9121019108280256
0.5790849673202614,0.8143790849673203,0.8261437908496733,0.85359477124183,0.8352941176470589
0.6241610738255033,0.6268456375838927,0.7651006711409397,0.8,0.8161073825503357
0.6770491803278686,0.3967213114754098,0.8868852459016393,0.939344262295082,0.9524590163934424
