Exemplar_Size,Method,Task 1,Task 2,Task 3,Task 4,Task 5
All Exemplars,FeTrIL,0.9320668061674741,0.6605200577082005,0.40603781863501825,0.229353497856429,0.11666666666666661
All Exemplars,DDGR,0.9297082990376239,0.6421062101080384,0.4513432619802205,0.3538003711055859,0.31456989247311823
All Exemplars,VAE_BBox,0.9298896259636654,0.8318389430346497,0.6132433013324525,0.4732995059595437,0.3936379928315412
All Exemplars,VAE_Filter,0.9269784532678044,0.8326499200515248,0.61402181798912,0.47394162483679525,0.3958243727598566
All Exemplars,VAE_GMM,0.929478639794531,0.877637343933343,0.7483053494807147,0.6421373822365606,0.5282974910394265
