dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
realworld,3,2, ce_ewc_random,none, none,0,100,2.85115189285328,5.70230378570656,0.0861948145553469,0.1723896291106939
realworld,3,2, ce_ewc_random,none, none,0,299,2.911396778778484,5.822793557556967,0.0948265699048837,0.1896531398097674
realworld,3,2, ce_ewc_random,none, none,0,894,2.998305938206613,5.996611876413226,0.112480385415256,0.224960770830512
realworld,3,2, ce_ewc_random,none, none,0,2674,3.2711446038602543,6.542289207720509,0.1396324362450589,0.2792648724901179
realworld,3,2, ce_ewc_random,none, none,0,95,2.8923342363443227,5.7846684726886455,0.0892861610588928,0.1785723221177856
realworld,3,2, ce_ewc_random,none, none,1,100,2.8811081991220515,5.762216398244103,0.0855697833001613,0.1711395666003227
realworld,3,2, ce_ewc_random,none, none,1,299,2.8831751362731057,5.766350272546212,0.0935621982440352,0.1871243964880705
realworld,3,2, ce_ewc_random,none, none,1,894,3.003729005033771,6.007458010067542,0.1091183737541238,0.2182367475082477
realworld,3,2, ce_ewc_random,none, none,1,2674,3.2564945307094604,6.512989061418921,0.1365873503964394,0.2731747007928788
realworld,3,2, ce_ewc_random,none, none,1,95,2.754140848573297,5.508281697146595,0.0756636955154438,0.1513273910308877
realworld,3,2, ce_ewc_random,none, none,2,100,2.977285832725465,5.95457166545093,0.0962092308948437,0.1924184617896874
realworld,3,2, ce_ewc_random,none, none,2,299,3.0415325315979618,6.083065063195924,0.1093979679048061,0.2187959358096122
realworld,3,2, ce_ewc_random,none, none,2,894,3.147116282189058,6.294232564378116,0.1230232991692092,0.2460465983384185
realworld,3,2, ce_ewc_random,none, none,2,2674,3.408653139726569,6.817306279453138,0.1488099010040362,0.2976198020080725
realworld,3,2, ce_ewc_random,none, none,2,95,2.867247812015315,5.73449562403063,0.079586991512527,0.1591739830250541
realworld,3,2, ce_ewc_random,none, none,3,100,2.8444437203928827,5.6888874407857655,0.0796898623307546,0.1593797246615092
realworld,3,2, ce_ewc_random,none, none,3,299,2.9744435521774,5.948887104354799,0.0926025134821732,0.1852050269643465
realworld,3,2, ce_ewc_random,none, none,3,894,3.1032558796720373,6.206511759344075,0.1097677526167697,0.2195355052335394
realworld,3,2, ce_ewc_random,none, none,3,2674,3.3575875261953723,6.7151750523907445,0.1433757753421863,0.2867515506843726
realworld,3,2, ce_ewc_random,none, none,3,95,2.6955511598382147,5.391102319676429,0.0744812028637776,0.1489624057275553
realworld,3,2, ce_ewc_random,none, none,4,100,3.072867384490868,6.145734768981735,0.0805904901896913,0.1611809803793827
realworld,3,2, ce_ewc_random,none, none,4,299,3.042196211218834,6.084392422437668,0.0947645002044737,0.1895290004089474
realworld,3,2, ce_ewc_random,none, none,4,894,3.205378483090964,6.410756966181928,0.1118081990629434,0.2236163981258869
realworld,3,2, ce_ewc_random,none, none,4,2674,3.427632816679155,6.85526563335831,0.1379361705388873,0.2758723410777747
realworld,3,2, ce_ewc_random,none, none,4,95,2.865408842700224,5.730817685400447,0.074381111562252,0.1487622231245041
realworld,3,2, ce_random,none, none,0,100,2.1238860520223777,4.247772104044755,0.0899958966299891,0.1799917932599783
