dataset,scenario,person,method,vae_sampling,filter,iteration,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time
realworld,211,0, ce_ewc_random,none, none,0,100,1.9648296667573355,7.859318667029341,0.0553264067818721,0.2213056271274884
realworld,211,0, ce_ewc_random,none, none,0,303,2.0121915001422166,8.048766000568866,0.0658126954144487,0.2632507816577951
realworld,211,0, ce_ewc_random,none, none,0,921,2.2281150011656186,8.912460004662474,0.0853872360351185,0.341548944140474
realworld,211,0, ce_ewc_random,none, none,0,2795,2.623733443254605,10.49493377301842,0.1211202180401111,0.4844808721604446
realworld,211,0, ce_ewc_random,none, none,0,175,2.0784016661423568,8.313606664569427,0.0643981118065615,0.2575924472262462
realworld,211,0, ce_ewc_random,none, none,1,100,1.9963670470751824,7.985468188300729,0.052972932656606,0.2118917306264241
realworld,211,0, ce_ewc_random,none, none,1,303,2.065980913117528,8.263923652470112,0.0649193958379328,0.2596775833517313
realworld,211,0, ce_ewc_random,none, none,1,921,2.2994196561268634,9.197678624507454,0.0845411432286103,0.3381645729144414
realworld,211,0, ce_ewc_random,none, none,1,2795,2.711325152218342,10.845300608873368,0.1180505503046636,0.4722022012186547
realworld,211,0, ce_ewc_random,none, none,1,175,2.0986483418848367,8.394593367539347,0.0591550841617087,0.236620336646835
realworld,211,0, ce_ewc_random,none, none,2,100,2.0590593846825263,8.236237538730105,0.0505909382986525,0.2023637531946102
realworld,211,0, ce_ewc_random,none, none,2,303,2.194353269397592,8.777413077590365,0.0649770097496608,0.2599080389986435
realworld,211,0, ce_ewc_random,none, none,2,921,2.426650143766569,9.706600575066275,0.084429865827163,0.3377194633086522
realworld,211,0, ce_ewc_random,none, none,2,2795,2.85040502914538,11.40162011658152,0.1186854927102103,0.4747419708408415
realworld,211,0, ce_ewc_random,none, none,2,175,2.0382341303164138,8.152936521265655,0.0615646418882533,0.2462585675530135
realworld,211,0, ce_ewc_random,none, none,3,100,1.9478573043830687,7.791429217532277,0.0514231646743913,0.2056926586975654
realworld,211,0, ce_ewc_random,none, none,3,303,2.041814263708269,8.167257054833074,0.0651068495896955,0.2604273983587821
realworld,211,0, ce_ewc_random,none, none,3,921,2.269982947078016,9.079931788312065,0.084046318475157,0.3361852739006281
