Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.3851369452876699,0.24340525947482466
All Exemplars,DDGR,0.9795068699416525,0.9760082843619075
All Exemplars,VAE_BBox,0.9946991934528167,0.9905002600191006
All Exemplars,VAE_Filter,0.9877099615360485,0.9924906629602283
All Exemplars,VAE_GMM,0.9882943143812709,0.9887585202773609
