FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.6254545454545455,0.2472727272727272,0.4739393939393938,0.4787878787878788,0.532121212121212
0.6728323699421964,0.2705202312138728,0.4520231213872832,0.4508670520231214,0.5329479768786126
0.8842857142857141,0.2285714285714286,0.4985714285714285,0.4785714285714285,0.8257142857142856
0.7744680851063829,0.2212765957446808,0.4553191489361701,0.5929078014184397,0.7319148936170212
0.822754491017964,0.3125748502994011,0.5449101796407186,0.5353293413173652,0.7209580838323353
0.6951219512195121,0.1975609756097561,0.5195121951219512,0.4573170731707317,0.6012195121951219
0.809448818897638,0.211023622047244,0.4992125984251968,0.5322834645669292,0.7811023622047245
0.812857142857143,0.2528571428571428,0.5,0.53,0.7800000000000001
0.8176470588235294,0.2505882352941176,0.5799999999999998,0.5552941176470587,0.7705882352941176
0.7228346456692913,0.2393700787401574,0.6503937007874016,0.6629921259842518,0.7165354330708661
0.7666666666666668,0.298611111111111,0.6305555555555556,0.6097222222222223,0.7694444444444445
0.7172932330827069,0.2947368421052631,0.6571428571428573,0.6496240601503759,0.7293233082706767
0.7934959349593497,0.2699186991869918,0.4195121951219512,0.6,0.7105691056910569
0.8335570469798658,0.287248322147651,0.5906040268456376,0.6268456375838927,0.8335570469798658
0.8666666666666668,0.2511904761904762,0.5619047619047619,0.530952380952381,0.8404761904761905
0.8412903225806453,0.2825806451612903,0.4270967741935483,0.3070967741935483,0.7561290322580645
0.891970802919708,0.1854014598540145,0.6788321167883212,0.5781021897810219,0.8379562043795621
0.7129770992366411,0.2793893129770992,0.6916030534351145,0.7251908396946566,0.7679389312977098
0.7881578947368422,0.3105263157894736,0.6118421052631579,0.5026315789473684,0.7039473684210525
0.7426751592356688,0.2853503184713376,0.6496815286624203,0.6203821656050955,0.6560509554140127
0.721311475409836,0.162295081967213,0.7,0.7114754098360656,0.7131147540983608
0.8266666666666665,0.154074074074074,0.5037037037037037,0.5318518518518519,0.7451851851851854
0.710344827586207,0.1724137931034482,0.4,0.3804597701149425,0.5896551724137932
0.7493827160493827,0.237037037037037,0.5753086419753086,0.5703703703703704,0.6222222222222222
0.7135135135135136,0.3027027027027026,0.6432432432432432,0.6932432432432434,0.6364864864864865
0.7758865248226952,0.3730496453900709,0.726241134751773,0.6893617021276597,0.8283687943262411
0.722972972972973,0.1918918918918918,0.6162162162162163,0.6418918918918919,0.6162162162162161
0.6333333333333334,0.2464285714285713,0.4095238095238095,0.4297619047619047,0.557142857142857
0.6317880794701988,0.0953642384105959,0.5245033112582782,0.4794701986754967,0.5245033112582782
0.7740458015267175,0.3633587786259542,0.6793893129770991,0.6412213740458015,0.7832061068702291
