Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.5486920316901311,0.0016802168021680202
All Exemplars,DDGR,0.36199440840003677,0.24837724000045547
All Exemplars,VAE_Adapt,0.8353300761860147,0.5259558102284213
All Exemplars,VAE_BBox,0.8825085601127127,0.5910228651799052
All Exemplars,VAE_Filter,0.8848165565294557,0.5774094299984249
All Exemplars,VAE_GMM,0.8628920143165681,0.5676403591404621
