FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.0,0.3594850948509485,0.4432249322493224,0.4639566395663957,0.662059620596206
0.0,0.4794871794871794,0.4085470085470086,0.5535612535612536,0.7280626780626781
0.0,0.4233468286099865,0.3704453441295546,0.3947368421052631,0.6719298245614035
0.0,0.3527349228611501,0.4570827489481066,0.555820476858345,0.6488078541374473
0.0,0.3531556802244039,0.5966339410939691,0.5159887798036465,0.7948106591865358
0.0,0.2925188743994509,0.2746739876458476,0.2919698009608785,0.554289636238847
0.0,0.3054698457223001,0.4957924263674614,0.573632538569425,0.8015427769985977
0.0,0.3338753387533875,0.4934959349593495,0.4626016260162601,0.5197831978319783
0.0,0.3929993136582018,0.3914893617021276,0.3940974605353465,0.5448181194234729
0.0,0.4628726287262873,0.4692411924119241,0.4910569105691056,0.6814363143631436
0.0,0.4121088435374149,0.3989115646258503,0.4495238095238095,0.7131972789115648
0.0,0.3578231292517007,0.3783673469387755,0.387891156462585,0.6346938775510204
0.0,0.382566918325326,0.4004118050789292,0.3798215511324639,0.5847632120796156
0.0,0.3417952314165497,0.5305750350631137,0.482328190743338,0.6827489481065919
0.0,0.4026080988332189,0.3427590940288263,0.3129718599862731,0.5516815374056281
0.0,0.3315789473684211,0.4302294197031038,0.4037786774628881,0.6854251012145749
0.0,0.4296598639455782,0.3951020408163265,0.3725170068027211,0.636734693877551
0.0,0.3802721088435373,0.4899319727891156,0.4427210884353741,0.6778231292517007
0.0,0.3866760168302945,0.5364656381486675,0.5575035063113604,0.7608695652173914
0.0,0.3297720797720798,0.4854700854700855,0.4131054131054131,0.6641025641025642
0.0,0.3360329444063143,0.3994509265614275,0.4586135895676047,0.5501715854495538
0.0,0.390204081632653,0.4718367346938776,0.3896598639455782,0.64421768707483
0.0,0.4725071225071224,0.4522792022792022,0.4497150997150997,0.7733618233618234
0.0,0.3256005490734385,0.3897048730267672,0.3708991077556623,0.5268359643102265
0.0,0.4023842917251052,0.5079943899018232,0.5119214586255258,0.7992987377279103
0.0,0.3861788617886179,0.5611111111111111,0.5269647696476965,0.7181571815718157
0.0,0.347008547008547,0.6015669515669516,0.5525641025641026,0.6443019943019943
0.0,0.4289636238846945,0.3910775566231983,0.3844886753603294,0.5461908030199039
0.0,0.3372789115646258,0.4141496598639455,0.380952380952381,0.673061224489796
0.0,0.4213675213675213,0.3907407407407407,0.4774928774928774,0.7021367521367521
