FeTrIL,DDGR,VAE_Adapt,VAE - Filter,VAE - GMM
0.1797202797202797,1.0,1.0,1.0,1.0
0.0030651340996168,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,0.9993690851735016
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.1993006993006993,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.2727272727272727,1.0,1.0,1.0,1.0
0.2216783216783216,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,0.9993690851735016
0.0,1.0,1.0,1.0,1.0
0.1902621722846442,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0172284644194756,1.0,1.0,0.998501872659176,1.0
0.0,1.0,1.0,1.0,1.0
0.0651340996168582,1.0,1.0,1.0,1.0
0.0007662835249042,1.0,1.0,1.0,1.0
0.1893805309734513,1.0,1.0,1.0,1.0
0.1161048689138576,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,0.9984674329501916
0.0,1.0,1.0,1.0,0.9992673992673992
0.0,1.0,0.9992337164750956,1.0,1.0
0.1216783216783216,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.1385767790262172,1.0,1.0,1.0,1.0
0.0007490636704119,1.0,1.0,0.999250936329588,1.0
0.0,1.0,1.0,1.0,1.0
