Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.4311111111111111,0.3097560975609756,0.4657534246575342,0.4,FeTrIL
All Exemplars,0.2769230769230769,0.19080459770114938,0.15692307692307692,0.3,FeTrIL
All Exemplars,0.688,0.7827586206896552,0.22222222222222224,0.5777777777777777,FeTrIL
All Exemplars,0.42857142857142855,0.46521739130434786,0.49333333333333335,0.540909090909091,FeTrIL
All Exemplars,0.6177777777777778,0.392,0.5189873417721518,0.6229508196721312,FeTrIL
All Exemplars,0.5643835616438356,0.2523076923076923,0.44800000000000006,0.5555555555555556,FeTrIL
All Exemplars,0.4066666666666666,0.16666666666666666,0.21643835616438353,0.5098039215686274,FeTrIL
All Exemplars,0.6194444444444444,0.31702127659574464,0.6712328767123288,0.5128205128205128,FeTrIL
All Exemplars,0.5280898876404495,0.38356164383561636,0.6461538461538462,0.540909090909091,FeTrIL
All Exemplars,0.43793103448275855,0.3021276595744681,0.4758620689655172,0.5076923076923077,FeTrIL
All Exemplars,0.24871794871794867,0.23043478260869565,0.4033333333333333,0.5777777777777777,FeTrIL
All Exemplars,0.5493333333333332,0.19736842105263155,0.3826086956521738,0.5842696629213483,FeTrIL
All Exemplars,0.73,0.6777777777777778,0.12470588235294118,0.4975609756097561,FeTrIL
All Exemplars,0.46829268292682924,0.19672131147540983,0.5288888888888887,0.5916666666666667,FeTrIL
All Exemplars,0.544,0.5315068493150685,0.6399999999999999,0.4923076923076922,FeTrIL
All Exemplars,0.5695652173913044,0.55,0.47555555555555545,0.5,FeTrIL
All Exemplars,0.6466666666666667,0.41578947368421054,0.4478260869565216,0.5777777777777777,FeTrIL
All Exemplars,0.4340909090909091,0.6026666666666667,0.5755555555555555,0.5073170731707317,FeTrIL
All Exemplars,0.7386666666666667,0.4987012987012987,0.2897435897435897,0.5681818181818182,FeTrIL
All Exemplars,0.6108695652173913,0.5263157894736843,0.46436781609195404,0.5123287671232876,FeTrIL
All Exemplars,0.5,0.5805555555555555,0.45,0.5681818181818182,FeTrIL
All Exemplars,0.49863013698630143,0.1,0.00533333333333332,0.2311111111111111,FeTrIL
All Exemplars,0.30434782608695654,0.2931506849315068,0.22133333333333333,0.4,FeTrIL
All Exemplars,0.3586206896551724,0.2622950819672131,0.10126582278481014,0.5111111111111111,FeTrIL
All Exemplars,0.5016393442622951,0.48974358974358967,0.49873417721518987,0.5882352941176471,FeTrIL
All Exemplars,0.5068181818181818,0.5472222222222222,0.6933333333333335,0.5025641025641026,FeTrIL
All Exemplars,0.5866666666666667,0.4541176470588235,0.5037974683544302,0.5025641025641026,FeTrIL
All Exemplars,0.4,0.3615384615384615,0.6100000000000001,0.540909090909091,FeTrIL
All Exemplars,0.37049180327868847,0.15402298850574708,0.15384615384615385,0.525,FeTrIL
All Exemplars,0.22461538461538458,0.5222222222222221,0.4444444444444445,0.5681818181818182,FeTrIL
All Exemplars,0.9888888888888887,0.9878048780487804,0.9753424657534246,0.9733333333333334,DDGR
All Exemplars,0.9871794871794872,0.974712643678161,0.9815384615384616,0.9263157894736842,DDGR
All Exemplars,0.9760000000000002,0.9827586206896551,0.9488888888888889,0.7444444444444445,DDGR
All Exemplars,0.935064935064935,0.9891304347826086,0.9633333333333333,0.9727272727272729,DDGR
All Exemplars,0.9866666666666666,0.9866666666666667,0.9620253164556963,0.980327868852459,DDGR
All Exemplars,0.9863013698630138,0.9784615384615387,0.9573333333333334,0.931111111111111,DDGR
All Exemplars,0.9766666666666666,0.9846153846153847,0.9835616438356165,0.9803921568627452,DDGR
All Exemplars,0.9555555555555557,0.9340425531914894,0.9506849315068495,0.9871794871794872,DDGR
