Exemplar_Size,Task 2,Method
All Exemplars,0.706910569105691,FeTrIL
All Exemplars,0.5895424836601307,FeTrIL
All Exemplars,0.8882352941176471,FeTrIL
All Exemplars,0.5966587112171838,FeTrIL
All Exemplars,0.6886509635974305,FeTrIL
All Exemplars,0.5744034707158352,FeTrIL
All Exemplars,0.6,FeTrIL
All Exemplars,0.6991452991452991,FeTrIL
All Exemplars,0.4209973753280839,FeTrIL
All Exemplars,0.5653679653679653,FeTrIL
All Exemplars,0.4031496062992126,FeTrIL
All Exemplars,0.5878934624697337,FeTrIL
All Exemplars,0.8227522935779816,FeTrIL
All Exemplars,0.7773972602739727,FeTrIL
All Exemplars,0.775609756097561,FeTrIL
All Exemplars,0.8276422764227643,FeTrIL
All Exemplars,0.6387234042553193,FeTrIL
All Exemplars,0.5323404255319149,FeTrIL
All Exemplars,0.7484909456740442,FeTrIL
All Exemplars,0.9277372262773722,FeTrIL
All Exemplars,0.6946236559139785,FeTrIL
All Exemplars,0.6666666666666667,FeTrIL
All Exemplars,0.5575757575757575,FeTrIL
All Exemplars,0.75668016194332,FeTrIL
All Exemplars,0.6941649899396378,FeTrIL
All Exemplars,0.5816239316239317,FeTrIL
All Exemplars,0.8708502024291498,FeTrIL
All Exemplars,0.4866396761133604,FeTrIL
All Exemplars,0.5241970021413277,FeTrIL
All Exemplars,0.4,FeTrIL
All Exemplars,0.4483739837398374,DDGR
All Exemplars,0.47407407407407404,DDGR
All Exemplars,0.2422145328719723,DDGR
All Exemplars,0.23532219570405727,DDGR
All Exemplars,0.25910064239828695,DDGR
All Exemplars,0.37700650759219084,DDGR
All Exemplars,0.2725388601036268,DDGR
All Exemplars,0.2829059829059829,DDGR
All Exemplars,0.35800524934383204,DDGR
All Exemplars,0.38614718614718613,DDGR
All Exemplars,0.24356955380577427,DDGR
All Exemplars,0.26198547215496365,DDGR
All Exemplars,0.45467889908256887,DDGR
All Exemplars,0.5037671232876713,DDGR
All Exemplars,0.5126016260162601,DDGR
All Exemplars,0.46747967479674796,DDGR
All Exemplars,0.3106382978723404,DDGR
All Exemplars,0.2608510638297872,DDGR
All Exemplars,0.40965794768611674,DDGR
All Exemplars,0.2635036496350365,DDGR
All Exemplars,0.4064516129032258,DDGR
All Exemplars,0.26811594202898553,DDGR
All Exemplars,0.40865800865800866,DDGR
All Exemplars,0.36032388663967607,DDGR
All Exemplars,0.40321931589537224,DDGR
All Exemplars,0.3047008547008547,DDGR
All Exemplars,0.2170040485829959,DDGR
All Exemplars,0.37449392712550605,DDGR
All Exemplars,0.25610278372591005,DDGR
All Exemplars,0.3468409586056645,DDGR
All Exemplars,0.7711382113821138,VAE_Adapt
All Exemplars,0.5834422657952069,VAE_Adapt
All Exemplars,0.823529411764706,VAE_Adapt
All Exemplars,0.9112171837708832,VAE_Adapt
All Exemplars,0.6723768736616702,VAE_Adapt
All Exemplars,0.645119305856833,VAE_Adapt
