Exemplar_Size,Method,Task 2,Task 3,Task 4
All Exemplars,FeTrIL,0.7719182096665099,0.04779715998538744,0.00769915442812639
All Exemplars,DDGR,0.4218832848648505,0.3883275418233048,0.2825857662598819
All Exemplars,VAE_BBox,0.7861775088288824,0.551991709080631,0.416811223486471
All Exemplars,VAE_Filter,0.7921692407977825,0.5552860349450467,0.43073024915680336
All Exemplars,VAE_GMM,0.9282149839009262,0.7551378335516244,0.6043867164892308
