Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
All Exemplars,FeTrIL,0.7143307338401875,0.022607943049646983,0.0,0.0
All Exemplars,DDGR,0.5539804097316011,0.3844761843436675,0.29365519690619124,0.24390897253012006
All Exemplars,VAE_BBox,0.9167007918241725,0.5322011754588153,0.3282398396674845,0.2776186951135107
All Exemplars,VAE_Filter,0.9152985487263154,0.5435781155191335,0.33024804821613135,0.268088873958776
All Exemplars,VAE_GMM,0.8773220888306289,0.5145120888777349,0.32766416642891993,0.2420536695259519
