Exemplar_Size,Task 1,Task 2,Task 3,Method
All Exemplars,0.9720430107526881,0.7471830985915493,0.1828348504551365,FeTrIL
All Exemplars,0.982394366197183,0.5266547406082289,0.13211963589076717,FeTrIL
All Exemplars,0.9718213058419243,0.36597938144329895,0.17321196358907667,FeTrIL
All Exemplars,0.9861111111111113,0.46317829457364346,0.16020806241872557,FeTrIL
All Exemplars,0.9542857142857143,0.40325203252032527,0.106631989596879,FeTrIL
All Exemplars,0.8404255319148936,0.3446808510638298,0.13289986996098818,FeTrIL
All Exemplars,0.9696551724137932,0.6416,0.13342002600780228,FeTrIL
All Exemplars,0.9789473684210528,0.3600605143721633,0.1209362808842652,FeTrIL
All Exemplars,0.982089552238806,0.3581881533101045,0.12561768530559161,FeTrIL
All Exemplars,0.9781690140845072,0.42129144851657935,0.12873862158647587,FeTrIL
All Exemplars,0.9651715039577835,0.5713780918727915,0.15162548764629386,FeTrIL
All Exemplars,0.8286486486486486,0.7337815126050421,0.1425227568270481,FeTrIL
All Exemplars,0.9767272727272728,0.2260736196319018,0.1326397919375812,FeTrIL
All Exemplars,0.9579310344827586,0.4821705426356589,0.1357607282184655,FeTrIL
All Exemplars,0.9796460176991151,0.2204081632653061,0.1326397919375812,FeTrIL
All Exemplars,0.9654986522911051,0.49037800687285216,0.12327698309492845,FeTrIL
All Exemplars,0.8583815028901736,0.4192644483362521,0.13342002600780228,FeTrIL
All Exemplars,0.8504065040650406,0.4600910470409712,0.12691807542262679,FeTrIL
All Exemplars,0.9776315789473685,0.5513184584178499,0.10741222366710008,FeTrIL
All Exemplars,0.9551724137931036,0.3921146953405018,0.1339401820546163,FeTrIL
All Exemplars,0.9623762376237623,0.45638945233265715,0.16644993498049407,FeTrIL
All Exemplars,0.9676975945017183,0.36201680672268904,0.11521456436931077,FeTrIL
All Exemplars,0.9660377358490566,0.6232394366197183,0.1643693107932379,FeTrIL
All Exemplars,0.9842592592592594,0.32730496453900704,0.13289986996098818,FeTrIL
All Exemplars,0.9796460176991151,0.5172413793103449,0.12873862158647584,FeTrIL
All Exemplars,0.9739130434782609,0.387783595113438,0.12717815344603373,FeTrIL
