Exemplar_Size,Task 2,Task 3,Task 4,Method
All Exemplars,0.6521212121212121,0.26387832699619773,0.0,FeTrIL
All Exemplars,0.6947976878612717,0.295104895104895,0.0,FeTrIL
All Exemplars,0.8671428571428572,0.3891213389121339,0.0,FeTrIL
All Exemplars,0.7914893617021278,0.19770992366412207,0.0,FeTrIL
All Exemplars,0.7952095808383234,0.2791519434628975,0.0615384615384615,FeTrIL
All Exemplars,0.7085365853658537,0.38139534883720927,0.0,FeTrIL
All Exemplars,0.7921259842519686,0.3605042016806722,0.0,FeTrIL
All Exemplars,0.8099999999999999,0.2640625,0.0,FeTrIL
All Exemplars,0.8270588235294116,0.5111111111111112,0.0,FeTrIL
All Exemplars,0.7307086614173228,0.20992366412213737,0.0,FeTrIL
All Exemplars,0.7097222222222223,0.4147859922178988,0.0,FeTrIL
All Exemplars,0.7533834586466165,0.3338983050847458,0.0,FeTrIL
All Exemplars,0.8032520325203253,0.18054474708171203,0.0,FeTrIL
All Exemplars,0.865771812080537,0.3168067226890756,0.0,FeTrIL
All Exemplars,0.9321428571428573,0.45703971119133574,0.025368731563421797,FeTrIL
All Exemplars,0.7703225806451613,0.3941176470588235,0.0,FeTrIL
All Exemplars,0.8875912408759123,0.316734693877551,0.0,FeTrIL
All Exemplars,0.7297709923664122,0.2816793893129771,0.0,FeTrIL
All Exemplars,0.8105263157894738,0.3775280898876404,0.0,FeTrIL
All Exemplars,0.7184713375796179,0.32150943396226406,0.022352941176470582,FeTrIL
All Exemplars,0.7672131147540984,0.24117647058823524,0.0,FeTrIL
All Exemplars,0.805925925925926,0.38448979591836735,0.0,FeTrIL
All Exemplars,0.7942528735632184,0.34411764705882353,0.01941176470588234,FeTrIL
All Exemplars,0.719753086419753,0.3401574803149606,0.0,FeTrIL
All Exemplars,0.7040540540540541,0.30350194552529175,0.0,FeTrIL
All Exemplars,0.7929078014184396,0.31127272727272726,0.0,FeTrIL
All Exemplars,0.7121621621621623,0.3221374045801526,0.02176470588235294,FeTrIL
All Exemplars,0.6273809523809524,0.32213740458015266,0.0391566265060241,FeTrIL
All Exemplars,0.633112582781457,0.24334600760456274,0.0,FeTrIL
All Exemplars,0.7755725190839695,0.2256603773584905,0.04117647058823528,FeTrIL
All Exemplars,0.2121212121212121,0.1376425855513308,0.20470588235294113,DDGR
All Exemplars,0.2358381502890173,0.1685314685314685,0.12705882352941172,DDGR
All Exemplars,0.1671428571428571,0.18744769874476988,0.2684365781710914,DDGR
All Exemplars,0.18439716312056734,0.24045801526717553,0.2525073746312684,DDGR
All Exemplars,0.22994011976047904,0.15406360424028265,0.20512820512820512,DDGR
All Exemplars,0.12073170731707313,0.07209302325581392,0.13253012048192767,DDGR
All Exemplars,0.14488188976377947,0.16806722689075626,0.2261980830670926,DDGR
All Exemplars,0.3885714285714286,0.21796875,0.13115727002967353,DDGR
All Exemplars,0.2847058823529412,0.08812260536398464,0.15722891566265057,DDGR
All Exemplars,0.23149606299212597,0.22900763358778625,0.26117647058823523,DDGR
All Exemplars,0.26944444444444443,0.19922178988326844,0.18466453674121402,DDGR
All Exemplars,0.27819548872180444,0.1796610169491525,0.20511182108626191,DDGR
All Exemplars,0.28617886178861784,0.2700389105058365,0.19395770392749243,DDGR
All Exemplars,0.3422818791946308,0.1840336134453781,0.19999999999999998,DDGR
All Exemplars,0.194047619047619,0.13790613718411546,0.1469026548672566,DDGR
