Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.1652086218653705,1.0
All Exemplars,DDGR,0.9960830256031664,0.9999534267216199
All Exemplars,VAE_BBox,0.9975069399484214,0.99997557997558
All Exemplars,VAE_Filter,0.9976387583155581,1.0
All Exemplars,VAE_GMM,0.9973871842320051,1.0
