FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.9866666666666666,0.9888888888888888,0.9866666666666666,0.9888888888888888,0.9888888888888888
0.9905660377358492,0.9905660377358492,0.9905660377358492,0.9905660377358492,0.9905660377358492
1.0,1.0,0.9985507246376812,0.9985507246376812,1.0
0.9987577639751553,1.0,0.9975155279503106,1.0,0.9987577639751553
0.9937888198757764,1.0,1.0,0.9987577639751553,1.0
0.992248062015504,0.992248062015504,0.992248062015504,0.992248062015504,0.992248062015504
0.9984126984126984,0.9968253968253968,0.9952380952380953,0.9904761904761904,0.9984126984126984
0.9929824561403509,0.987719298245614,0.9982456140350876,0.9894736842105264,0.9929824561403509
0.9682926829268294,0.9853658536585364,0.9829268292682926,0.9878048780487804,0.9829268292682926
0.9866666666666666,0.9866666666666666,0.9888888888888888,0.9866666666666666,0.9888888888888888
0.9829268292682926,0.975609756097561,0.9804878048780488,0.9804878048780488,0.9829268292682926
0.992248062015504,0.9906976744186048,0.992248062015504,0.992248062015504,0.992248062015504
0.9941747572815534,0.9941747572815534,0.996116504854369,0.9902912621359224,0.9980582524271846
0.9971014492753624,1.0,0.9971014492753624,1.0,0.9985507246376812
0.9822222222222224,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888
0.9914529914529916,0.9914529914529916,0.9914529914529916,0.9914529914529916,0.9897435897435898
0.9883720930232558,0.9883720930232558,0.9813953488372092,0.9790697674418604,0.9860465116279068
0.9849624060150376,0.98796992481203,0.9939849624060152,0.9939849624060152,0.9924812030075189
0.9985074626865672,1.0,1.0,0.9955223880597014,1.0
0.9985507246376812,0.9985507246376812,1.0,0.9985507246376812,0.9985507246376812
0.9922330097087378,0.9980582524271846,0.9980582524271846,0.9941747572815536,0.9941747572815536
0.9914529914529916,0.9914529914529916,0.9914529914529916,0.9914529914529916,0.9914529914529916
0.9893617021276596,0.9893617021276596,0.9872340425531916,0.9893617021276596,0.9893617021276596
0.992248062015504,0.9906976744186048,0.992248062015504,0.992248062015504,0.9906976744186048
0.9955223880597014,1.0,0.9985074626865672,0.9985074626865672,0.9985074626865672
0.9839080459770116,0.9839080459770116,0.9885057471264368,0.993103448275862,0.9862068965517242
0.9909774436090226,0.9819548872180452,0.9849624060150376,0.9774436090225564,0.9834586466165414
0.9888888888888888,0.9888888888888888,0.9866666666666666,0.9888888888888888,0.9888888888888888
0.9860465116279068,0.983720930232558,0.9883720930232558,0.983720930232558,0.983720930232558
0.9905660377358492,0.9905660377358492,0.9905660377358492,0.9905660377358492,0.9905660377358492
