Exemplar_Size,Task 2,Task 3,Task 4,Method
All Exemplars,0.4042553191489361,0.24210526315789468,0.20487804878048776,FeTrIL
All Exemplars,0.15789473684210523,0.26382978723404255,0.15416666666666665,FeTrIL
All Exemplars,0.38,0.2958333333333333,0.1894736842105263,FeTrIL
All Exemplars,0.22499999999999995,0.22105263157894733,0.21000000000000002,FeTrIL
All Exemplars,0.33684210526315783,0.24166666666666664,0.26,FeTrIL
All Exemplars,0.24166666666666664,0.21052631578947362,0.10212765957446808,FeTrIL
All Exemplars,0.3957446808510638,0.20833333333333334,0.19,FeTrIL
All Exemplars,0.19,0.1333333333333333,0.17560975609756097,FeTrIL
All Exemplars,0.225,0.17560975609756097,0.21276595744680846,FeTrIL
All Exemplars,0.11914893617021274,0.2736842105263157,0.21951219512195114,FeTrIL
All Exemplars,0.4255319148936171,0.23414634146341462,0.23333333333333325,FeTrIL
All Exemplars,0.20851063829787225,0.26315789473684204,0.16666666666666663,FeTrIL
All Exemplars,0.3,0.22916666666666666,0.4425531914893616,FeTrIL
All Exemplars,0.2416666666666666,0.11578947368421047,0.13000000000000003,FeTrIL
All Exemplars,0.23414634146341462,0.09473684210526315,0.2978723404255319,FeTrIL
All Exemplars,0.3083333333333333,0.1902439024390244,0.3894736842105263,FeTrIL
All Exemplars,0.2536585365853658,0.2625,0.09999999999999995,FeTrIL
All Exemplars,0.16842105263157886,0.20416666666666666,0.13333333333333328,FeTrIL
All Exemplars,0.24210526315789466,0.46382978723404256,0.27,FeTrIL
All Exemplars,0.16842105263157886,0.27999999999999997,0.2291666666666666,FeTrIL
All Exemplars,0.1583333333333333,0.15,0.04680851063829784,FeTrIL
All Exemplars,0.27804878048780485,0.22105263157894733,0.2583333333333333,FeTrIL
All Exemplars,0.21052631578947362,0.1414634146341463,0.2708333333333333,FeTrIL
All Exemplars,0.19166666666666662,0.23157894736842097,0.3361702127659575,FeTrIL
All Exemplars,0.28421052631578936,0.47659574468085103,0.22999999999999998,FeTrIL
All Exemplars,0.32340425531914885,0.16,0.15121951219512195,FeTrIL
All Exemplars,0.3416666666666667,0.2736842105263157,0.175,FeTrIL
All Exemplars,0.2,0.17894736842105258,0.5234042553191489,FeTrIL
All Exemplars,0.18048780487804872,0.15,0.24999999999999994,FeTrIL
All Exemplars,0.19999999999999996,0.29361702127659567,0.2208333333333333,FeTrIL
All Exemplars,0.4042553191489361,0.24210526315789468,0.20487804878048776,FeTrIL
All Exemplars,0.15789473684210523,0.26382978723404255,0.15416666666666665,FeTrIL
All Exemplars,0.38,0.2958333333333333,0.1894736842105263,FeTrIL
All Exemplars,0.22499999999999995,0.22105263157894733,0.21000000000000002,FeTrIL
All Exemplars,0.33684210526315783,0.24166666666666664,0.26,FeTrIL
All Exemplars,0.24166666666666664,0.21052631578947362,0.10212765957446808,FeTrIL
All Exemplars,0.3957446808510638,0.20833333333333334,0.19,FeTrIL
All Exemplars,0.19,0.1333333333333333,0.17560975609756097,FeTrIL
All Exemplars,0.225,0.17560975609756097,0.21276595744680846,FeTrIL
All Exemplars,0.11914893617021274,0.2736842105263157,0.21951219512195114,FeTrIL
All Exemplars,0.4255319148936171,0.23414634146341462,0.23333333333333325,FeTrIL
All Exemplars,0.20851063829787225,0.26315789473684204,0.16666666666666663,FeTrIL
All Exemplars,0.3,0.22916666666666666,0.4425531914893616,FeTrIL
All Exemplars,0.2416666666666666,0.11578947368421047,0.13000000000000003,FeTrIL
All Exemplars,0.23414634146341462,0.09473684210526315,0.2978723404255319,FeTrIL
All Exemplars,0.3083333333333333,0.1902439024390244,0.3894736842105263,FeTrIL
All Exemplars,0.2536585365853658,0.2625,0.09999999999999995,FeTrIL
All Exemplars,0.16842105263157886,0.20416666666666666,0.13333333333333328,FeTrIL
All Exemplars,0.24210526315789466,0.46382978723404256,0.27,FeTrIL
All Exemplars,0.16842105263157886,0.27999999999999997,0.2291666666666666,FeTrIL
All Exemplars,0.1583333333333333,0.15,0.04680851063829784,FeTrIL
All Exemplars,0.27804878048780485,0.22105263157894733,0.2583333333333333,FeTrIL
All Exemplars,0.21052631578947362,0.1414634146341463,0.2708333333333333,FeTrIL
All Exemplars,0.19166666666666662,0.23157894736842097,0.3361702127659575,FeTrIL
All Exemplars,0.28421052631578936,0.47659574468085103,0.22999999999999998,FeTrIL
All Exemplars,0.32340425531914885,0.16,0.15121951219512195,FeTrIL
All Exemplars,0.3416666666666667,0.2736842105263157,0.175,FeTrIL
All Exemplars,0.2,0.17894736842105258,0.5234042553191489,FeTrIL
All Exemplars,0.18048780487804872,0.15,0.24999999999999994,FeTrIL
All Exemplars,0.19999999999999996,0.29361702127659567,0.2208333333333333,FeTrIL
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.99,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.99,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9894736842105264,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,0.9894736842105264,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9894736842105264,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.99,DDGR
All Exemplars,1.0,0.99,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.99,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.99,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9894736842105264,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,0.9894736842105264,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9894736842105264,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.99,DDGR
All Exemplars,1.0,0.99,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,DDGR
All Exemplars,1.0,0.9894736842105264,0.7951219512195122,VAE_BBox
All Exemplars,0.9894736842105264,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.9875,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,VAE_BBox
