FeTrIL,DDGR,VAE - BBox,TaskVAE,DAR
0.1599999999999999,1.0,1.0,1.0,1.0
0.0714285714285714,1.0,1.0,1.0,1.0
0.0533333333333333,1.0,1.0,1.0,1.0
0.1636363636363636,1.0,1.0,1.0,1.0
0.1454545454545454,1.0,0.9818181818181818,1.0,1.0
0.123076923076923,1.0,1.0,1.0,1.0
0.1818181818181818,1.0,1.0,1.0,1.0
0.1066666666666666,1.0,0.9866666666666668,0.96,1.0
0.123076923076923,1.0,1.0,1.0,1.0
0.1333333333333333,1.0,0.9866666666666668,1.0,1.0
0.1846153846153845,1.0,1.0,1.0,1.0
0.1692307692307692,1.0,1.0,1.0,1.0
0.123076923076923,1.0,1.0,1.0,1.0
0.1818181818181818,1.0,1.0,1.0,1.0
0.2615384615384615,1.0,1.0,1.0,1.0
0.1866666666666666,1.0,1.0,1.0,1.0
0.1076923076923076,1.0,1.0,1.0,1.0
0.1846153846153846,1.0,1.0,1.0,1.0
0.109090909090909,1.0,1.0,1.0,1.0
0.0571428571428571,1.0,1.0,1.0,0.9857142857142858
0.0615384615384615,1.0,1.0,1.0,1.0
0.2615384615384615,1.0,1.0,1.0,1.0
0.1714285714285714,1.0,0.9857142857142858,1.0,1.0
0.1384615384615384,1.0,1.0,1.0,1.0
0.309090909090909,1.0,1.0,0.9818181818181818,1.0
0.1866666666666666,1.0,1.0,1.0,1.0
0.1285714285714285,1.0,1.0,1.0,0.9857142857142858
0.1538461538461538,1.0,1.0,1.0,1.0
0.1846153846153845,1.0,1.0,1.0,1.0
0.1428571428571428,1.0,1.0,1.0,1.0
