Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,1.0,0.7333333333333334,0.5584905660377358,0.419047619047619,0.35061728395061725,FeTrIL
All Exemplars,0.8333333333333333,0.4888888888888888,0.34347826086956523,0.29841269841269835,0.2518518518518518,FeTrIL
All Exemplars,1.0,0.6636363636363636,0.45660377358490567,0.4225352112676056,0.32345679012345674,FeTrIL
All Exemplars,1.0,0.769811320754717,0.596774193548387,0.5555555555555556,0.47407407407407404,FeTrIL
All Exemplars,1.0,0.7735849056603774,0.6603174603174603,0.5722222222222222,0.47407407407407404,FeTrIL
All Exemplars,1.0,0.6533333333333333,0.5,0.38125,0.32839506172839494,FeTrIL
All Exemplars,1.0,0.8565217391304347,0.6793650793650794,0.5833333333333333,0.5061728395061728,FeTrIL
All Exemplars,0.9028571428571428,0.6755555555555555,0.562962962962963,0.5460317460317461,0.47407407407407404,FeTrIL
All Exemplars,0.9473684210526315,0.5297297297297298,0.41739130434782606,0.315625,0.28148148148148144,FeTrIL
All Exemplars,1.0,0.7222222222222222,0.6037735849056604,0.46349206349206346,0.41728395061728396,FeTrIL
All Exemplars,1.0,0.772972972972973,0.562962962962963,0.41944444444444445,0.3604938271604937,FeTrIL
All Exemplars,1.0,0.6088888888888888,0.4548387096774193,0.34444444444444444,0.33086419753086416,FeTrIL
All Exemplars,1.0,0.6918918918918918,0.5260869565217391,0.384375,0.3432098765432098,FeTrIL
All Exemplars,1.0,0.6136363636363635,0.4580645161290323,0.325,0.3185185185185185,FeTrIL
All Exemplars,1.0,0.7444444444444445,0.562962962962963,0.396875,0.3358024691358025,FeTrIL
All Exemplars,1.0,0.65,0.45660377358490567,0.4028169014084507,0.32592592592592584,FeTrIL
All Exemplars,0.8736842105263157,0.5888888888888888,0.362962962962963,0.26944444444444443,0.22716049382716044,FeTrIL
All Exemplars,1.0,0.6590909090909091,0.4888888888888888,0.44722222222222224,0.3407407407407407,FeTrIL
All Exemplars,0.85,0.7866666666666667,0.5018181818181817,0.45,0.39259259259259255,FeTrIL
All Exemplars,1.0,0.6454545454545455,0.44074074074074066,0.38730158730158726,0.36049382716049383,FeTrIL
All Exemplars,1.0,0.7675675675675675,0.5454545454545453,0.4125,0.382716049382716,FeTrIL
All Exemplars,1.0,0.7136363636363636,0.5064516129032258,0.36666666666666664,0.3580246913580246,FeTrIL
All Exemplars,0.8777777777777777,0.49714285714285705,0.37333333333333335,0.28253968253968254,0.254320987654321,FeTrIL
All Exemplars,1.0,0.7733333333333333,0.7148148148148147,0.55625,0.4691358024691358,FeTrIL
All Exemplars,1.0,0.7822222222222223,0.5745454545454545,0.525,0.38518518518518513,FeTrIL
All Exemplars,1.0,0.6702702702702703,0.5148148148148148,0.38730158730158726,0.37530864197530855,FeTrIL
All Exemplars,0.7314285714285713,0.6272727272727272,0.5169811320754717,0.42539682539682533,0.4,FeTrIL
All Exemplars,0.8111111111111111,0.4444444444444445,0.3333333333333333,0.234375,0.2469135802469135,FeTrIL
All Exemplars,1.0,0.7666666666666667,0.48888888888888893,0.3555555555555555,0.3135802469135802,FeTrIL
All Exemplars,1.0,0.7111111111111111,0.582608695652174,0.43809523809523804,0.37037037037037035,FeTrIL
All Exemplars,1.0,0.6,0.5056603773584906,0.292063492063492,0.3037037037037037,DDGR
All Exemplars,0.8555555555555555,0.8833333333333332,0.46521739130434786,0.4349206349206349,0.3580246913580246,DDGR
All Exemplars,1.0,0.5545454545454545,0.3245283018867924,0.3633802816901408,0.28641975308641976,DDGR
All Exemplars,1.0,0.7358490566037735,0.3290322580645161,0.2972222222222222,0.22469135802469134,DDGR
All Exemplars,0.9944444444444445,0.8716981132075471,0.41587301587301584,0.33055555555555555,0.2666666666666666,DDGR
All Exemplars,1.0,0.7911111111111111,0.37777777777777777,0.26875,0.2938271604938271,DDGR
All Exemplars,1.0,0.673913043478261,0.48571428571428565,0.33333333333333337,0.24938271604938267,DDGR
All Exemplars,1.0,0.6044444444444446,0.37037037037037035,0.28888888888888886,0.28148148148148144,DDGR
All Exemplars,1.0,0.8972972972972973,0.43478260869565205,0.421875,0.3037037037037037,DDGR
All Exemplars,1.0,0.49444444444444446,0.4943396226415094,0.3396825396825397,0.3925925925925925,DDGR
All Exemplars,1.0,0.6,0.4814814814814815,0.3,0.2172839506172839,DDGR
All Exemplars,1.0,0.5866666666666666,0.3967741935483871,0.225,0.17037037037037034,DDGR
All Exemplars,1.0,0.5027027027027027,0.3782608695652174,0.434375,0.3209876543209876,DDGR
All Exemplars,1.0,0.6272727272727272,0.4645161290322581,0.26944444444444443,0.2716049382716049,DDGR
All Exemplars,1.0,0.5444444444444445,0.45925925925925914,0.253125,0.2666666666666666,DDGR
All Exemplars,1.0,0.5909090909090909,0.3018867924528301,0.3126760563380281,0.19753086419753085,DDGR
All Exemplars,0.9684210526315791,0.9166666666666667,0.5740740740740742,0.4333333333333334,0.22716049382716044,DDGR
All Exemplars,1.0,0.6363636363636364,0.3407407407407407,0.3833333333333334,0.2444444444444444,DDGR
All Exemplars,0.9944444444444445,0.6622222222222223,0.5418181818181818,0.5,0.29135802469135796,DDGR
All Exemplars,1.0,0.55,0.3,0.24126984126984122,0.28888888888888886,DDGR
All Exemplars,0.9925925925925926,0.4918918918918919,0.48,0.2125,0.24691358024691357,DDGR
All Exemplars,1.0,0.6090909090909091,0.396774193548387,0.21666666666666665,0.16049382716049382,DDGR
All Exemplars,0.9111111111111111,0.8171428571428573,0.40888888888888886,0.38095238095238093,0.34074074074074073,DDGR
All Exemplars,0.9944444444444445,0.5511111111111111,0.4333333333333334,0.378125,0.29135802469135796,DDGR
All Exemplars,1.0,0.6399999999999999,0.5018181818181817,0.4611111111111111,0.2444444444444444,DDGR
All Exemplars,1.0,0.5081081081081081,0.4296296296296296,0.2761904761904762,0.35061728395061725,DDGR
All Exemplars,1.0,0.55,0.40377358490566034,0.26349206349206344,0.3481481481481481,DDGR
All Exemplars,0.8555555555555557,0.8555555555555555,0.5074074074074073,0.265625,0.2839506172839506,DDGR
All Exemplars,1.0,0.5,0.45185185185185184,0.31111111111111117,0.18024691358024686,DDGR
All Exemplars,1.0,0.4722222222222222,0.3565217391304348,0.35238095238095235,0.2567901234567901,DDGR
All Exemplars,1.0,0.7611111111111112,0.6415094339622641,0.4285714285714285,0.3481481481481481,VAE_Adapt
All Exemplars,0.9111111111111111,0.9166666666666666,0.7,0.48571428571428565,0.5135802469135802,VAE_Adapt
All Exemplars,0.9925925925925926,0.9,0.5547169811320755,0.3830985915492957,0.39753086419753086,VAE_Adapt
All Exemplars,1.0,0.9169811320754716,0.535483870967742,0.2722222222222222,0.18765432098765428,VAE_Adapt
All Exemplars,1.0,0.9169811320754716,0.5015873015873016,0.18611111111111112,0.15802469135802466,VAE_Adapt
All Exemplars,1.0,0.9333333333333333,0.5481481481481482,0.234375,0.3901234567901234,VAE_Adapt
All Exemplars,1.0,0.5304347826086956,0.4285714285714285,0.4416666666666667,0.2814814814814814,VAE_Adapt
All Exemplars,1.0,0.7866666666666666,0.42592592592592593,0.2761904761904761,0.3876543209876543,VAE_Adapt
All Exemplars,0.8631578947368421,0.745945945945946,0.4043478260869565,0.503125,0.4888888888888888,VAE_Adapt
All Exemplars,1.0,0.9333333333333333,0.7245283018867925,0.5968253968253968,0.4148148148148148,VAE_Adapt
All Exemplars,1.0,0.745945945945946,0.6222222222222221,0.4083333333333333,0.32839506172839494,VAE_Adapt
All Exemplars,1.0,0.8844444444444445,0.4516129032258065,0.4111111111111111,0.254320987654321,VAE_Adapt
All Exemplars,0.9928571428571429,0.9459459459459459,0.4999999999999999,0.4375,0.382716049382716,VAE_Adapt
All Exemplars,1.0,0.95,0.970967741935484,0.3361111111111111,0.24444444444444446,VAE_Adapt
All Exemplars,1.0,0.861111111111111,0.6703703703703703,0.471875,0.3901234567901234,VAE_Adapt
All Exemplars,1.0,0.8772727272727273,0.5547169811320755,0.4197183098591549,0.32592592592592584,VAE_Adapt
All Exemplars,0.8947368421052632,0.7333333333333333,0.5740740740740741,0.4333333333333334,0.2098765432098765,VAE_Adapt
All Exemplars,1.0,0.9,0.8185185185185185,0.4111111111111111,0.34814814814814815,VAE_Adapt
All Exemplars,0.9944444444444445,0.6844444444444444,0.20727272727272728,0.37222222222222223,0.3925925925925925,VAE_Adapt
All Exemplars,1.0,0.940909090909091,0.6222222222222222,0.3555555555555555,0.37283950617283945,VAE_Adapt
All Exemplars,0.9925925925925926,0.9297297297297298,0.64,0.490625,0.34814814814814815,VAE_Adapt
All Exemplars,1.0,0.9409090909090908,0.5129032258064516,0.36944444444444446,0.1753086419753086,VAE_Adapt
All Exemplars,0.9333333333333332,0.8228571428571427,0.6622222222222223,0.4666666666666666,0.419753086419753,VAE_Adapt
All Exemplars,1.0,0.5866666666666667,0.237037037037037,0.159375,0.3382716049382716,VAE_Adapt
All Exemplars,0.9944444444444445,0.6577777777777778,0.26909090909090905,0.37777777777777777,0.3901234567901234,VAE_Adapt
All Exemplars,1.0,1.0,0.7925925925925925,0.5682539682539682,0.40740740740740733,VAE_Adapt
All Exemplars,0.9942857142857143,0.659090909090909,0.2339622641509433,0.1682539682539682,0.3580246913580246,VAE_Adapt
All Exemplars,0.9111111111111111,0.8388888888888889,0.6851851851851851,0.44375,0.38271604938271603,VAE_Adapt
All Exemplars,1.0,0.9888888888888889,0.6407407407407407,0.5833333333333333,0.2790123456790123,VAE_Adapt
All Exemplars,0.9925925925925926,0.8388888888888888,0.4130434782608695,0.48253968253968244,0.4444444444444445,VAE_Adapt
All Exemplars,1.0,0.7944444444444445,0.7849056603773585,0.5428571428571428,0.3901234567901234,VAE_BBox
All Exemplars,0.9222222222222222,0.9111111111111111,0.4217391304347825,0.5111111111111111,0.5259259259259259,VAE_BBox
All Exemplars,1.0,0.9636363636363636,0.6641509433962265,0.4253521126760563,0.33086419753086416,VAE_BBox
All Exemplars,1.0,0.9056603773584906,0.4612903225806452,0.4638888888888889,0.34814814814814804,VAE_BBox
All Exemplars,1.0,0.8943396226415095,0.4761904761904761,0.4,0.2962962962962963,VAE_BBox
All Exemplars,1.0,0.9777777777777776,0.4999999999999999,0.309375,0.37037037037037035,VAE_BBox
All Exemplars,0.9944444444444445,0.717391304347826,0.44761904761904764,0.43888888888888894,0.32098765432098764,VAE_BBox
All Exemplars,1.0,0.9155555555555555,0.5814814814814815,0.49523809523809514,0.44444444444444436,VAE_BBox
All Exemplars,0.9894736842105264,0.7297297297297297,0.5304347826086957,0.421875,0.37283950617283945,VAE_BBox
All Exemplars,1.0,0.9833333333333334,0.7584905660377358,0.6063492063492063,0.41728395061728385,VAE_BBox
All Exemplars,1.0,0.745945945945946,0.7666666666666668,0.4027777777777778,0.328395061728395,VAE_BBox
All Exemplars,0.9925925925925926,0.9466666666666665,0.6419354838709677,0.43888888888888894,0.28888888888888886,VAE_BBox
All Exemplars,1.0,0.9459459459459459,0.49565217391304345,0.4625,0.41975308641975306,VAE_BBox
All Exemplars,1.0,0.9454545454545453,0.7193548387096774,0.47777777777777775,0.4049382716049382,VAE_BBox
All Exemplars,1.0,0.8833333333333334,0.8111111111111111,0.453125,0.44444444444444436,VAE_BBox
All Exemplars,1.0,0.968181818181818,0.5132075471698113,0.5492957746478873,0.274074074074074,VAE_BBox
All Exemplars,0.9894736842105264,0.7277777777777779,0.5333333333333333,0.4166666666666667,0.3629629629629629,VAE_BBox
All Exemplars,1.0,0.9681818181818181,0.5925925925925926,0.5666666666666667,0.29135802469135796,VAE_BBox
