Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.0007220216606498,0.8,1.0,1.0,FeTrIL
All Exemplars,0.2823529411764706,0.8,1.0,1.0,FeTrIL
All Exemplars,0.11627906976744184,0.8,1.0,1.0,FeTrIL
All Exemplars,0.01568627450980392,1.0,1.0,1.0,FeTrIL
All Exemplars,0.18527131782945735,1.0,1.0,1.0,FeTrIL
All Exemplars,0.060392156862745086,0.8,1.0,1.0,FeTrIL
All Exemplars,0.013445378151260502,1.0,1.0,1.0,FeTrIL
All Exemplars,0.034453781512605045,0.8,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.19831932773109245,1.0,1.0,1.0,FeTrIL
All Exemplars,0.146242774566474,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,0.8,1.0,1.0,FeTrIL
All Exemplars,0.06509803921568622,0.8,1.0,1.0,FeTrIL
All Exemplars,0.02252747252747252,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.01472868217054262,1.0,1.0,1.0,FeTrIL
All Exemplars,0.00862745098039214,0.8,1.0,1.0,FeTrIL
All Exemplars,0.0007220216606498,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.12352941176470586,1.0,1.0,1.0,FeTrIL
All Exemplars,0.06899224806201551,1.0,1.0,1.0,FeTrIL
All Exemplars,0.2007751937984496,1.0,1.0,1.0,FeTrIL
All Exemplars,0.19725274725274727,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0036101083032490803,1.0,1.0,1.0,FeTrIL
All Exemplars,0.00722021660649818,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,1.0,1.0,1.0,FeTrIL
All Exemplars,0.0,0.8,1.0,1.0,FeTrIL
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.999421965317919,DDGR
All Exemplars,1.0,0.9994505494505495,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9994505494505495,DDGR
All Exemplars,1.0,1.0,0.9985559566787003,0.9994505494505495,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9992779783393502,1.0,DDGR
All Exemplars,1.0,1.0,0.9992779783393502,0.9992156862745099,DDGR
All Exemplars,1.0,0.9992779783393502,0.9992156862745099,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9992779783393502,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9989010989010989,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9992156862745099,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9992779783393502,DDGR
All Exemplars,0.9992156862745099,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9994505494505495,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9994505494505495,1.0,DDGR
All Exemplars,1.0,1.0,1.0,0.9992779783393502,DDGR
All Exemplars,1.0,0.9991596638655462,0.9992156862745099,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,0.9985559566787003,1.0,1.0,0.9994505494505495,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,0.9994505494505495,0.9992779783393502,1.0,0.999421965317919,DDGR
All Exemplars,1.0,0.9992156862745099,0.9991596638655462,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,1.0,1.0,DDGR
All Exemplars,1.0,1.0,0.9983193277310924,1.0,VAE_BBox
All Exemplars,1.0,0.9983193277310924,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.9991596638655462,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.9992779783393502,0.9974789915966387,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9992779783393502,1.0,VAE_BBox
All Exemplars,0.9983193277310924,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9957983193277311,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9991596638655462,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.999421965317919,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9991596638655462,1.0,VAE_BBox
All Exemplars,1.0,0.9992779783393502,1.0,0.9966386554621849,VAE_BBox
All Exemplars,1.0,1.0,0.999421965317919,1.0,VAE_BBox
All Exemplars,0.9984313725490196,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,0.999421965317919,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,0.9985559566787003,VAE_BBox
All Exemplars,1.0,1.0,0.9992156862745099,1.0,VAE_BBox
All Exemplars,0.9994505494505495,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,1.0,0.9992779783393502,VAE_BBox
All Exemplars,0.9985559566787003,0.9974789915966387,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,0.9949579831932773,1.0,VAE_Filter
