Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.7571830985915493,0.07011144883485308,0.0,0.0,FeTrIL
All Exemplars,0.7981279251170047,0.06183035714285714,0.0,0.0,FeTrIL
All Exemplars,0.8417293233082705,0.06531645569620254,0.0,0.0,FeTrIL
All Exemplars,0.8105960264900662,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7420965058236273,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7884507042253521,0.07170984455958548,0.0,0.0,FeTrIL
All Exemplars,0.7227953410981698,0.0,0.0,0.0,FeTrIL
All Exemplars,0.9026490066225165,0.056532066508313536,0.0,0.0,FeTrIL
All Exemplars,0.527906976744186,0.0,0.0,0.0,FeTrIL
All Exemplars,0.6173354735152489,0.0,0.0,0.0,FeTrIL
All Exemplars,0.8107042253521126,0.0,0.0,0.0,FeTrIL
All Exemplars,0.43457189014539577,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7342799188640974,0.07194805194805194,0.0,0.0,FeTrIL
All Exemplars,0.9973831775700935,0.070126582278481,0.0,0.0,FeTrIL
All Exemplars,0.5630818619582664,0.0,0.0,0.0,FeTrIL
All Exemplars,0.6758842443729904,0.0,0.0,0.0,FeTrIL
All Exemplars,0.8727574750830562,0.0,0.0,0.0,FeTrIL
All Exemplars,0.9559485530546624,0.0830102622576967,0.0,0.0,FeTrIL
All Exemplars,0.7038269550748752,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7996240601503759,0.0,0.0,0.0,FeTrIL
All Exemplars,0.6582706766917295,0.0,0.0,0.0,FeTrIL
All Exemplars,0.6504225352112675,0.0,0.0,0.0,FeTrIL
All Exemplars,0.6508580343213729,0.0,0.0,0.0,FeTrIL
All Exemplars,0.5151414309484192,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7374376039933445,0.0,0.0,0.0,FeTrIL
All Exemplars,0.628082191780822,0.0,0.0,0.0,FeTrIL
All Exemplars,0.6647173489278753,0.0,0.0,0.0,FeTrIL
All Exemplars,0.48299531981279253,0.0,0.0,0.0,FeTrIL
All Exemplars,0.7588709677419355,0.0,0.0,0.0,FeTrIL
All Exemplars,0.44523424878836837,0.06183035714285714,0.0,0.0,FeTrIL
