Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.9991549295774649,0.5448834853090172,0.22136546184738956,0.1604855023600809,0.1467203682393555,FeTrIL
All Exemplars,0.9990639625585024,0.6513392857142857,0.21675485008818338,0.1853448275862069,0.1990794016110471,FeTrIL
All Exemplars,0.9996240601503759,0.6048101265822785,0.297053726169844,0.23066666666666663,0.1369390103567318,FeTrIL
All Exemplars,1.0,0.5746216530849825,0.2438380281690141,0.173216885007278,0.2094361334867664,FeTrIL
All Exemplars,0.9990016638935109,0.5748544819557624,0.2169553327256153,0.2016011644832605,0.2094361334867664,FeTrIL
All Exemplars,0.9988732394366198,0.596062176165803,0.23413848631239934,0.1608108108108108,0.1484464902186421,FeTrIL
All Exemplars,0.9990016638935109,0.5215733015494636,0.235186873290793,0.2016011644832605,0.2094361334867664,FeTrIL
All Exemplars,1.0,0.6572446555819477,0.28092868988391373,0.1867835468644639,0.1467203682393555,FeTrIL
All Exemplars,0.9986710963455149,0.3352320675105485,0.2261224489795918,0.1722972972972972,0.1484464902186421,FeTrIL
All Exemplars,0.99454253611557,0.3896656534954407,0.20722891566265061,0.1604855023600809,0.1467203682393555,FeTrIL
All Exemplars,0.9977464788732394,0.6569620253164556,0.2139303482587064,0.1745379876796714,0.1593785960874568,FeTrIL
All Exemplars,0.9980613893376414,0.3311917098445596,0.2109566639411284,0.16290212183436,0.1593785960874568,FeTrIL
All Exemplars,0.9975659229208926,0.47012987012987006,0.3056437389770722,0.23378378378378367,0.1484464902186421,FeTrIL
All Exemplars,1.0,0.6964556962025317,0.2924295774647887,0.173216885007278,0.2094361334867664,FeTrIL
All Exemplars,0.9922953451043337,0.3637284701114488,0.2053140096618357,0.1608108108108108,0.1484464902186421,FeTrIL
All Exemplars,1.0,0.43429752066115695,0.2224899598393574,0.17,0.1369390103567318,FeTrIL
All Exemplars,0.9970099667774086,0.6153488372093023,0.22869955156950666,0.2368240930869267,0.1593785960874568,FeTrIL
All Exemplars,1.0,0.6805017103762828,0.23605381165919273,0.2368240930869267,0.1593785960874568,FeTrIL
All Exemplars,0.9993344425956738,0.48200455580865603,0.21326164874551973,0.1877729257641921,0.2094361334867664,FeTrIL
All Exemplars,1.0,0.5384810126582278,0.23151750972762644,0.2614942528735632,0.1990794016110471,FeTrIL
All Exemplars,0.9996240601503759,0.4929870129870129,0.3100358422939068,0.24594594594594593,0.1484464902186421,FeTrIL
All Exemplars,0.9980281690140844,0.4954545454545454,0.20850367947669662,0.16290212183436,0.1593785960874568,FeTrIL
All Exemplars,0.9984399375975039,0.5216907675194661,0.2093227792436235,0.1831896551724137,0.1990794016110471,FeTrIL
All Exemplars,0.9983361064891849,0.3952331606217616,0.2230273752012882,0.1608108108108108,0.1484464902186421,FeTrIL
All Exemplars,0.9996672212978369,0.5059225512528474,0.21326164874551973,0.1877729257641921,0.2094361334867664,FeTrIL
All Exemplars,0.9835616438356165,0.4283391405342624,0.23056300268096513,0.2454484153742414,0.1467203682393555,FeTrIL
All Exemplars,1.0,0.3888255416191562,0.24003466204506058,0.1709770114942528,0.1990794016110471,FeTrIL
All Exemplars,0.9968798751950079,0.313677811550152,0.2053140096618357,0.1608108108108108,0.1484464902186421,FeTrIL
All Exemplars,1.0,0.4376744186046511,0.22869955156950666,0.2368240930869267,0.1593785960874568,FeTrIL
All Exemplars,0.9974151857835217,0.3075892857142857,0.21675485008818338,0.1853448275862069,0.1990794016110471,FeTrIL
All Exemplars,0.9980281690140844,0.5908814589665654,0.5341365461847388,0.4231962238705327,0.3110471806674338,DDGR
All Exemplars,0.9984399375975039,0.5796875,0.44038800705467374,0.4235632183908046,0.43130034522439586,DDGR
All Exemplars,0.9988721804511277,0.6551898734177215,0.5547660311958406,0.4773333333333333,0.31599539700805523,DDGR
All Exemplars,0.9996688741721854,0.6409778812572758,0.4860915492957747,0.41411935953420664,0.3627157652474108,DDGR
All Exemplars,0.9980033277870216,0.7215366705471478,0.5593436645396536,0.4582241630276565,0.35880322209436133,DDGR
All Exemplars,0.9971830985915492,0.7069430051813472,0.513365539452496,0.40905405405405404,0.3772151898734177,DDGR
All Exemplars,0.9990016638935109,0.6884386174016688,0.6178669097538743,0.46754002911208153,0.44672036823935557,DDGR
All Exemplars,0.9996688741721854,0.6767220902612826,0.4278606965174129,0.41793661496965606,0.3054085155350978,DDGR
All Exemplars,0.9986710963455149,0.7202531645569621,0.47281632653061223,0.43243243243243235,0.35316455696202526,DDGR
All Exemplars,0.9855537720706259,0.7558257345491388,0.604016064257028,0.4860418071476736,0.3377445339470656,DDGR
All Exemplars,0.9974647887323943,0.6449367088607595,0.5199004975124377,0.4324435318275154,0.35604142692750285,DDGR
All Exemplars,0.9967689822294024,0.6586528497409327,0.5216680294358136,0.45598904859685147,0.3562715765247411,DDGR
All Exemplars,0.9987829614604463,0.6820779220779222,0.4943562610229277,0.45094594594594595,0.41070195627157646,DDGR
All Exemplars,1.0,0.6670886075949367,0.6146126760563381,0.3899563318777292,0.3826237054085155,DDGR
All Exemplars,0.9894060995184588,0.6936170212765957,0.4608695652173913,0.3656756756756756,0.3759493670886076,DDGR
All Exemplars,1.0,0.696694214876033,0.4801606425702811,0.3093333333333333,0.31415420023014956,DDGR
All Exemplars,0.99734219269103,0.6797674418604652,0.5573094170403587,0.4704996577686516,0.320253164556962,DDGR
All Exemplars,1.0,0.5397947548460662,0.49811659192825103,0.40506502395619437,0.3227848101265822,DDGR
All Exemplars,0.9966722129783694,0.6072892938496584,0.410573476702509,0.4193595342066958,0.3588032220943613,DDGR
All Exemplars,0.9973684210526315,0.6792405063291139,0.5655642023346303,0.4050287356321839,0.3805523590333717,DDGR
All Exemplars,0.9981203007518797,0.6812987012987013,0.503763440860215,0.4094594594594595,0.37261219792865363,DDGR
All Exemplars,0.9974647887323943,0.6140495867768595,0.5147996729354049,0.4175222450376454,0.3233601841196778,DDGR
All Exemplars,0.99594383775351,0.607119021134594,0.5088830255057168,0.3900862068965517,0.38814729574223245,DDGR
All Exemplars,0.9983361064891847,0.7467357512953368,0.47133655394524954,0.35067567567567565,0.39344073647871114,DDGR
All Exemplars,0.9970049916805325,0.672892938496583,0.41308243727598565,0.42721979621542944,0.37594936708860754,DDGR
All Exemplars,0.9722602739726028,0.6685249709639953,0.5724754244861484,0.509777478084963,0.29528193325661684,DDGR
All Exemplars,1.0,0.7347776510832383,0.4805892547660312,0.41795977011494256,0.3418872266973533,DDGR
All Exemplars,0.9962558502340094,0.7631205673758865,0.5845410628019324,0.41445945945945944,0.38975834292289985,DDGR
All Exemplars,0.9995967741935484,0.7423255813953488,0.3831390134529148,0.43819301848049286,0.3054085155350978,DDGR
All Exemplars,0.9961227786752828,0.7265625,0.4848324514991182,0.4454022988505747,0.4443037974683544,DDGR
All Exemplars,0.9983098591549295,0.8565349544072948,0.6293975903614458,0.2555630478759271,0.2983889528193326,VAE_BBox
All Exemplars,0.9984399375975042,0.9383928571428571,0.6202821869488536,0.5219827586206897,0.34165707710011506,VAE_BBox
All Exemplars,0.9988721804511279,0.9772151898734176,0.5119584055459272,0.5101333333333333,0.46570771001150746,VAE_BBox
All Exemplars,1.0,0.9669383003492434,0.6876760563380282,0.5048034934497817,0.4464902186421174,VAE_BBox
All Exemplars,0.9976705490848585,0.9532013969732247,0.44667274384685507,0.35735080058224156,0.42174913693901034,VAE_BBox
All Exemplars,0.9974647887323943,0.872538860103627,0.5483091787439613,0.41,0.39562715765247414,VAE_BBox
All Exemplars,0.9980033277870216,0.9110846245530393,0.5815861440291704,0.3365356622998544,0.3879171461449943,VAE_BBox
All Exemplars,1.0,0.9983372921615201,0.6064676616915423,0.5034389750505731,0.5014959723820482,VAE_BBox
All Exemplars,0.9973421926910297,0.9073839662447257,0.6191020408163265,0.5158108108108108,0.37537399309551206,VAE_BBox
All Exemplars,0.987158908507223,0.89564336372847,0.5262650602409639,0.4217127444369521,0.3589182968929804,VAE_BBox
All Exemplars,0.9980281690140844,0.7194092827004219,0.5230514096185738,0.2668035592060233,0.2654775604142693,VAE_BBox
All Exemplars,0.9967689822294024,0.7525388601036269,0.6845461978740802,0.4187542778918549,0.3910241657077099,VAE_BBox
All Exemplars,0.9971602434077079,0.9701298701298701,0.7111111111111111,0.5831081081081081,0.574223245109321,VAE_BBox
