Exemplar_Size,Task 2,Task 3,Method
All Exemplars,0.3538461538461538,0.28888888888888886,FeTrIL
All Exemplars,0.49629629629629635,0.27999999999999997,FeTrIL
All Exemplars,0.40800000000000003,0.3555555555555555,FeTrIL
All Exemplars,0.46923076923076923,0.20909090909090905,FeTrIL
All Exemplars,0.36296296296296293,0.12380952380952377,FeTrIL
All Exemplars,0.2692307692307692,0.11851851851851844,FeTrIL
All Exemplars,0.4666666666666666,0.16190476190476186,FeTrIL
All Exemplars,0.23636363636363633,0.09999999999999994,FeTrIL
All Exemplars,0.4615384615384615,0.23999999999999994,FeTrIL
All Exemplars,0.4,0.3037037037037037,FeTrIL
All Exemplars,0.37037037037037035,0.20769230769230768,FeTrIL
All Exemplars,0.5466666666666666,0.3217391304347826,FeTrIL
All Exemplars,0.23809523809523808,0.39333333333333337,FeTrIL
All Exemplars,0.45999999999999996,0.15454545454545449,FeTrIL
All Exemplars,0.512,0.2666666666666667,FeTrIL
All Exemplars,0.5153846153846154,0.2444444444444444,FeTrIL
All Exemplars,0.4,0.36923076923076914,FeTrIL
All Exemplars,0.4444444444444445,0.2615384615384615,FeTrIL
All Exemplars,0.3391304347826086,0.152,FeTrIL
All Exemplars,0.3333333333333333,0.27199999999999996,FeTrIL
All Exemplars,0.4148148148148148,0.15200000000000002,FeTrIL
All Exemplars,0.2866666666666667,0.2434782608695652,FeTrIL
All Exemplars,0.3851851851851852,0.29333333333333333,FeTrIL
All Exemplars,0.17142857142857135,0.31111111111111106,FeTrIL
All Exemplars,0.32173913043478264,0.096,FeTrIL
All Exemplars,0.2692307692307692,0.312,FeTrIL
All Exemplars,0.2857142857142857,0.2444444444444444,FeTrIL
All Exemplars,0.4133333333333333,0.3333333333333333,FeTrIL
All Exemplars,0.592,0.23846153846153842,FeTrIL
All Exemplars,0.33043478260869563,0.2533333333333333,FeTrIL
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,0.8818181818181818,DDGR
All Exemplars,1.0,0.9714285714285715,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,0.9428571428571428,DDGR
All Exemplars,0.9454545454545455,1.0,DDGR
All Exemplars,1.0,0.9066666666666666,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,0.9130434782608695,DDGR
All Exemplars,0.9904761904761905,1.0,DDGR
All Exemplars,1.0,0.8363636363636363,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,0.8933333333333333,1.0,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,0.9217391304347826,1.0,DDGR
All Exemplars,1.0,0.992,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,0.8400000000000001,0.8434782608695652,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,0.9333333333333333,1.0,DDGR
All Exemplars,0.9130434782608697,1.0,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,1.0,0.9925925925925926,DDGR
All Exemplars,1.0,1.0,DDGR
All Exemplars,0.9478260869565217,1.0,DDGR
All Exemplars,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.9925925925925926,VAE_BBox
All Exemplars,1.0,0.9454545454545455,VAE_BBox
All Exemplars,1.0,0.9714285714285715,VAE_BBox
All Exemplars,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.980952380952381,VAE_BBox
All Exemplars,0.990909090909091,1.0,VAE_BBox
All Exemplars,1.0,0.9666666666666668,VAE_BBox
All Exemplars,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,VAE_BBox
All Exemplars,1.0,0.9913043478260869,VAE_BBox
All Exemplars,0.9904761904761905,1.0,VAE_BBox
All Exemplars,1.0,0.9,VAE_BBox
All Exemplars,1.0,1.0,VAE_BBox
All Exemplars,1.0,1.0,VAE_BBox
All Exemplars,0.9866666666666667,1.0,VAE_BBox
All Exemplars,1.0,1.0,VAE_BBox
