method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
DDGR,100,33.56026346703003,100.68079040109012,40.538422870108796,121.61526861032635,222.29605901141647
FeTrIL,100,0.794675398244902,2.384026194734706,0.26937080273515096,0.8081124082054529,3.192138602940159
VAE_BBox,100,6.0216158414534835,18.064847524360445,5.387106614269974,16.161319842809913,34.22616736717036
VAE_Filter,100,6.241867379410812,18.72560213823244,5.596495943269519,16.789487829808557,35.515089968040996
VAE_GMM,100,6.85713515542582,20.57140546627746,5.892838460903028,17.678515382709087,38.24992084898655
DDGR,197,33.56026346703003,100.68079040109012,40.538422870108796,121.61526861032635,222.29605901141647
FeTrIL,197,0.794675398244902,2.384026194734706,0.26937080273515096,0.8081124082054529,3.192138602940159
VAE_BBox,197,6.0216158414534835,18.064847524360445,5.387106614269974,16.161319842809913,34.22616736717036
VAE_Filter,197,6.241867379410812,18.72560213823244,5.596495943269519,16.789487829808557,35.515089968040996
VAE_GMM,197,6.85713515542582,20.57140546627746,5.892838460903028,17.678515382709087,38.24992084898655
DDGR,390,33.56026346703003,100.68079040109012,40.538422870108796,121.61526861032635,222.29605901141647
FeTrIL,390,0.794675398244902,2.384026194734706,0.26937080273515096,0.8081124082054529,3.192138602940159
VAE_BBox,390,6.0216158414534835,18.064847524360445,5.387106614269974,16.161319842809913,34.22616736717036
VAE_Filter,390,6.241867379410812,18.72560213823244,5.596495943269519,16.789487829808557,35.515089968040996
VAE_GMM,390,6.85713515542582,20.57140546627746,5.892838460903028,17.678515382709087,38.24992084898655
DDGR,770,33.56026346703003,100.68079040109012,40.538422870108796,121.61526861032635,222.29605901141647
FeTrIL,770,0.794675398244902,2.384026194734706,0.26937080273515096,0.8081124082054529,3.192138602940159
VAE_BBox,770,6.0216158414534835,18.064847524360445,5.387106614269974,16.161319842809913,34.22616736717036
VAE_Filter,770,6.241867379410812,18.72560213823244,5.596495943269519,16.789487829808557,35.515089968040996
VAE_GMM,770,6.85713515542582,20.57140546627746,5.892838460903028,17.678515382709087,38.24992084898655
DDGR,135,33.56026346703003,100.68079040109012,40.538422870108796,121.61526861032635,222.29605901141647
FeTrIL,135,0.794675398244902,2.384026194734706,0.26937080273515096,0.8081124082054529,3.192138602940159
VAE_BBox,135,6.0216158414534835,18.064847524360445,5.387106614269974,16.161319842809913,34.22616736717036
VAE_Filter,135,6.241867379410812,18.72560213823244,5.596495943269519,16.789487829808557,35.515089968040996
VAE_GMM,135,6.85713515542582,20.57140546627746,5.892838460903028,17.678515382709087,38.24992084898655
