Exemplar_Size,Method,Task 2,Task 3
All Exemplars,FeTrIL,0.2713903408507083,0.1750587504268562
All Exemplars,DDGR,0.913673396474083,0.9214463355855657
All Exemplars,VAE_BBox,0.9225137069474609,0.9262754918761842
All Exemplars,VAE_Filter,0.9247089632465557,0.9309212125754566
All Exemplars,VAE_GMM,0.927697815449355,0.9314492395379463
