Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.8547945205479452,0.39595959595959596,0.3468531468531468,0.1903614457831325,FeTrIL
All Exemplars,0.7458333333333333,0.408695652173913,0.29913043478260865,0.34716981132075464,FeTrIL
All Exemplars,0.8371428571428572,0.5052631578947369,0.45441176470588235,0.3176470588235294,FeTrIL
All Exemplars,0.856842105263158,0.46043165467625896,0.4,0.3308510638297872,FeTrIL
All Exemplars,0.6863157894736842,0.48920863309352514,0.42222222222222217,0.3797872340425532,FeTrIL
All Exemplars,0.6465753424657534,0.5282051282051281,0.4699300699300699,0.2686746987951807,FeTrIL
All Exemplars,0.6757894736842105,0.6525423728813559,0.42592592592592593,0.4085106382978724,FeTrIL
All Exemplars,0.7200000000000001,0.5779661016949152,0.49714285714285716,0.4457831325301204,FeTrIL
All Exemplars,0.9866666666666666,0.5666666666666667,0.2786885245901639,0.11445783132530116,FeTrIL
All Exemplars,0.49610389610389605,0.41818181818181815,0.29510489510489507,0.2855421686746988,FeTrIL
All Exemplars,0.8684931506849317,0.5145833333333333,0.32999999999999996,0.3141304347826087,FeTrIL
All Exemplars,0.9545454545454547,0.34529914529914524,0.4037267080745341,0.2608695652173913,FeTrIL
All Exemplars,0.7313432835820897,0.5849462365591397,0.44173913043478263,0.33855421686746984,FeTrIL
All Exemplars,0.7685714285714287,0.49824561403508766,0.41090909090909084,0.32340425531914885,FeTrIL
All Exemplars,0.4337662337662337,0.36363636363636365,0.27552447552447545,0.2987951807228915,FeTrIL
All Exemplars,0.8484848484848486,0.5897435897435896,0.3594405594405594,0.3518716577540107,FeTrIL
All Exemplars,0.6,0.36404494382022473,0.41203007518796986,0.11086956521739129,FeTrIL
All Exemplars,0.8393939393939395,0.5690909090909091,0.46616541353383456,0.3706521739130435,FeTrIL
All Exemplars,0.5936842105263158,0.5024793388429752,0.4736111111111111,0.3127659574468085,FeTrIL
All Exemplars,0.8085714285714285,0.5070175438596491,0.418978102189781,0.32201257861635224,FeTrIL
All Exemplars,0.6799999999999999,0.5139784946236559,0.36388888888888893,0.3156626506024096,FeTrIL
All Exemplars,0.6986301369863013,0.4478632478632479,0.38633540372670805,0.38913043478260867,FeTrIL
All Exemplars,0.6624999999999999,0.3978260869565218,0.33391304347826084,0.1396226415094339,FeTrIL
All Exemplars,0.5094736842105263,0.5145299145299146,0.4643356643356643,0.327710843373494,FeTrIL
All Exemplars,0.68,0.48429752066115705,0.39444444444444443,0.3063829787234042,FeTrIL
