Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
All Exemplars,0.6382978723404256,0.3246753246753246,0.5967213114754097,0.5072463768115942,FeTrIL
All Exemplars,0.25789473684210523,0.24415584415584415,0.6491228070175438,0.01846153846153846,FeTrIL
All Exemplars,0.5217391304347826,0.38305084745762696,0.2938271604938271,0.5847826086956521,FeTrIL
All Exemplars,0.3459459459459459,0.15799999999999997,0.5103448275862069,0.5287671232876712,FeTrIL
All Exemplars,0.5659574468085106,0.20759493670886076,0.4931506849315069,0.4830188679245283,FeTrIL
All Exemplars,0.5534246575342465,0.3649122807017543,0.5971428571428572,0.4049382716049383,FeTrIL
All Exemplars,0.43103448275862066,0.21095890410958903,0.4164383561643835,0.5959595959595959,FeTrIL
All Exemplars,0.48,0.15578947368421048,0.4721311475409836,0.32894736842105265,FeTrIL
All Exemplars,0.3333333333333333,0.2542857142857143,0.631578947368421,0.49333333333333335,FeTrIL
All Exemplars,0.7084745762711865,0.24210526315789474,0.4883116883116883,0.5616438356164384,FeTrIL
All Exemplars,0.36712328767123287,0.18157894736842103,0.41034482758620694,0.502127659574468,FeTrIL
All Exemplars,0.36962025316455693,0.3492537313432836,0.3921052631578947,0.6145833333333334,FeTrIL
All Exemplars,0.6413793103448275,0.3404255319148936,0.49743589743589745,0.5194805194805194,FeTrIL
All Exemplars,0.5584415584415584,0.22857142857142856,0.44565217391304346,0.5440000000000002,FeTrIL
All Exemplars,0.6695652173913043,0.4191780821917808,0.6350877192982456,0.5324324324324323,FeTrIL
All Exemplars,0.6684210526315789,0.5758620689655173,0.5702127659574467,0.5046153846153846,FeTrIL
All Exemplars,0.4793103448275862,0.2823529411764706,0.481578947368421,0.6483516483516484,FeTrIL
All Exemplars,0.4888888888888888,0.41944444444444445,0.6347826086956522,0.5324675324675324,FeTrIL
All Exemplars,0.6611111111111111,0.3189189189189189,0.34246575342465746,0.5287671232876712,FeTrIL
All Exemplars,0.756,0.6882352941176471,0.3038961038961039,0.5257142857142856,FeTrIL
All Exemplars,0.2861538461538461,0.296,0.40800000000000003,0.5199999999999999,FeTrIL
All Exemplars,0.31803278688524583,0.09041095890410958,0.11944444444444444,0.5130434782608695,FeTrIL
All Exemplars,0.23200000000000004,0.3081967213114754,0.1285714285714285,0.3044776119402985,FeTrIL
All Exemplars,0.3154639175257732,0.3678571428571428,0.27123287671232876,0.5012345679012346,FeTrIL
All Exemplars,0.4481481481481482,0.12602739726027395,0.767123287671233,0.5076923076923077,FeTrIL
All Exemplars,0.44109589041095887,0.1973333333333333,0.465,0.5078947368421053,FeTrIL
All Exemplars,0.7375,0.49230769230769234,0.4109589041095891,0.5616438356164384,FeTrIL
All Exemplars,0.41052631578947374,0.6328767123287672,0.5103448275862069,0.5287671232876712,FeTrIL
All Exemplars,0.3666666666666666,0.13506493506493503,0.24210526315789477,0.4558823529411765,FeTrIL
All Exemplars,0.5719298245614034,0.1893333333333333,0.33617021276595743,0.5555555555555556,FeTrIL
All Exemplars,0.946808510638298,0.9662337662337661,0.9704918032786886,0.9478260869565217,DDGR
All Exemplars,0.9289473684210527,0.9766233766233766,0.9298245614035089,0.9169230769230771,DDGR
All Exemplars,0.9623188405797102,0.9355932203389831,0.9753086419753085,0.9152173913043479,DDGR
All Exemplars,0.8972972972972973,0.978,0.9413793103448276,0.9616438356164384,DDGR
