FeTrIL,DDGR,VAE - Filter,VAE - GMM
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
1.0,1.0,1.0,0.9977011494252874
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.9714285714285712,0.822857142857143,0.9714285714285712,0.8857142857142858
0.9971830985915492,1.0,1.0,0.9971830985915492
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
1.0,0.9951219512195122,0.9951219512195122,0.9951219512195122
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,0.9971830985915492,1.0
0.9971428571428572,1.0,0.9971428571428572,0.9942857142857144
0.9714285714285712,0.9714285714285712,0.96,0.9028571428571428
0.9914285714285714,0.9971428571428572,0.9971428571428572,1.0
1.0,1.0,1.0,1.0
1.0,0.9977011494252874,1.0,1.0
1.0,1.0,1.0,1.0
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.9809523809523808,0.9904761904761904,0.9841269841269842,0.984126984126984
0.9964912280701752,0.994736842105263,0.9982456140350876,0.9964912280701752
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
1.0,1.0,1.0,1.0
0.9975609756097562,1.0,0.9975609756097562,1.0
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
1.0,1.0,1.0,0.9977011494252874
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.9714285714285712,0.822857142857143,0.9714285714285712,0.8857142857142858
0.9971830985915492,1.0,1.0,0.9971830985915492
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
1.0,0.9951219512195122,0.9951219512195122,0.9951219512195122
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,0.9971830985915492,1.0
0.9971428571428572,1.0,0.9971428571428572,0.9942857142857144
0.9714285714285712,0.9714285714285712,0.96,0.9028571428571428
0.9914285714285714,0.9971428571428572,0.9971428571428572,1.0
1.0,1.0,1.0,1.0
1.0,0.9977011494252874,1.0,1.0
1.0,1.0,1.0,1.0
0.9848484848484848,0.9848484848484848,0.9848484848484848,0.9848484848484848
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.9809523809523808,0.9904761904761904,0.9841269841269842,0.984126984126984
0.9964912280701752,0.994736842105263,0.9982456140350876,0.9964912280701752
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116
1.0,1.0,1.0,1.0
0.9975609756097562,1.0,0.9975609756097562,1.0
