Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5,Task 6
All Exemplars,FeTrIL,0.7861180925965834,0.5636744627674024,0.13982737114047786,0.01786518643732376,0.049714425606371404
All Exemplars,DDGR,0.38663469576212306,0.2746430543718404,0.23019404659628956,0.19656164017932157,0.16764773168988292
All Exemplars,VAE_BBox,0.6013625384865032,0.3850397252694774,0.26821890585256936,0.1942162574089501,0.1636315323911798
All Exemplars,VAE_Filter,0.5965805239165797,0.40377104898797245,0.27272621989391277,0.2037391687080343,0.17377411497039683
All Exemplars,VAE_GMM,0.7606410463289208,0.5824048842310128,0.4620934692640514,0.37588782973845203,0.30026309925542144
